cd_choc_s2_gse,maturite,intraperiod,pzc,scenario,period
CENTRAL,52,Mid,0.1895457101314485,1,22
CENTRAL,53,Beg,0.18639755414465378,1,22
CENTRAL,53,End,0.18011222537686142,1,22
CENTRAL,53,Mid,0.18322794077814009,1,22
CENTRAL,54,Beg,0.18011222537686142,1,22
CENTRAL,54,End,0.1741502901035152,1,22
CENTRAL,54,Mid,0.17710617239545925,1,22
CENTRAL,55,Beg,0.1741502901035152,1,22
CENTRAL,55,End,0.16837265904801768,1,22
CENTRAL,55,Mid,0.17123710876650694,1,22
CENTRAL,56,Beg,0.16837265904801768,1,22
CENTRAL,56,End,0.16265103655994506,1,22
CENTRAL,56,Mid,0.16548712192347262,1,22
CENTRAL,57,Beg,0.16265103655994506,1,22
CENTRAL,57,End,0.1572290274081701,1,22
CENTRAL,57,Mid,0.15991705439149032,1,22
CENTRAL,58,Beg,0.1572290274081701,1,22
CENTRAL,58,End,0.15209391704861103,1,22
CENTRAL,58,Mid,0.1546401586013543,1,22
CENTRAL,59,Beg,0.15209391704861103,1,22
CENTRAL,59,End,0.14700248149159437,1,22
CENTRAL,59,Mid,0.14952653017415513,1,22
CENTRAL,60,Beg,0.14700248149159437,1,22
CENTRAL,60,End,0.14207048238837314,1,22
CENTRAL,60,Mid,0.14451544366536992,1,22
CENTRAL,61,Beg,0.14207048238837314,1,22
CENTRAL,61,End,0.13729332222137305,1,22
CENTRAL,61,Mid,0.13966147828478984,1,22
CENTRAL,62,Beg,0.13729332222137305,1,22
CENTRAL,62,End,0.13277459847217649,1,22
CENTRAL,62,Mid,0.1350150574226962,1,22
CENTRAL,63,Beg,0.13277459847217649,1,22
CENTRAL,63,End,0.12829138627831885,1,22
CENTRAL,63,Mid,0.13051374372280752,1,22
CENTRAL,64,Beg,0.12829138627831885,1,22
CENTRAL,64,End,0.12405332866774162,1,22
CENTRAL,64,Mid,0.12615456197547706,1,22
CENTRAL,65,Beg,0.12405332866774162,1,22
CENTRAL,65,End,0.11994830583985325,1,22
CENTRAL,65,Mid,0.12198355056109043,1,22
CENTRAL,66,Beg,0.11994830583985325,1,22
CENTRAL,66,End,0.11587350471311511,1,22
CENTRAL,66,Mid,0.11789330168446556,1,22
CENTRAL,67,Beg,0.11587350471311511,1,22
CENTRAL,67,End,0.11202506085262816,1,22
CENTRAL,67,Mid,0.11393303479102984,1,22
CENTRAL,68,Beg,0.11202506085262816,1,22
CENTRAL,68,End,0.10829814306408803,1,22
CENTRAL,68,Mid,0.11014583998944803,1,22
CENTRAL,69,Beg,0.10829814306408803,1,22
CENTRAL,69,End,0.10468913431907292,1,22
CENTRAL,69,Mid,0.10647834918772213,1,22
CENTRAL,70,Beg,0.10468913431907292,1,22
CENTRAL,70,End,0.10119451779588727,1,22
CENTRAL,70,Mid,0.10292699580716158,1,22
CENTRAL,71,Beg,0.10119451779588727,1,22
CENTRAL,71,End,0.09781087434526589,1,22
CENTRAL,71,Mid,0.09948831220079724,1,22
CENTRAL,72,Beg,0.09781087434526589,1,22
CENTRAL,72,End,0.09453488001262057,1,22
CENTRAL,72,Mid,0.09615892714750524,1,22
CENTRAL,73,Beg,0.09453488001262057,1,22
CENTRAL,73,End,0.09144745553628685,1,22
CENTRAL,73,Mid,0.09297835359148028,1,22
CENTRAL,74,Beg,0.09144745553628685,1,22
CENTRAL,74,End,0.08837518238965154,1,22
CENTRAL,74,Mid,0.08989819554412035,1,22
CENTRAL,75,Beg,0.08837518238965154,1,22
CENTRAL,75,End,0.08540116664875103,1,22
CENTRAL,75,Mid,0.08687544922975879,1,22
CENTRAL,76,Beg,0.08540116664875103,1,22
CENTRAL,76,End,0.08260084570483796,1,22
CENTRAL,76,Mid,0.08398933616457888,1,22
CENTRAL,77,Beg,0.08260084570483796,1,22
CENTRAL,77,End,0.07981265179757144,1,22
CENTRAL,77,Mid,0.08119478146054189,1,22
CENTRAL,78,Beg,0.07981265179757144,1,22
CENTRAL,78,End,0.07718885444485843,1,22
CENTRAL,78,Mid,0.07848979017974829,1,22
CENTRAL,79,Beg,0.07718885444485843,1,22
CENTRAL,79,End,0.07457540355684202,1,22
CENTRAL,79,Mid,0.0758708769576025,1,22
CENTRAL,80,Beg,0.07457540355684202,1,22
CENTRAL,80,End,0.07211749524790675,1,22
CENTRAL,80,Mid,0.07333615282806485,1,22
CENTRAL,81,Beg,0.07211749524790675,1,22
CENTRAL,81,End,0.06966833386078185,1,22
CENTRAL,81,Mid,0.07088233726489636,1,22
CENTRAL,82,Beg,0.06966833386078185,1,22
CENTRAL,82,End,0.06736628787382432,1,22
CENTRAL,82,Mid,0.06850764216169705,1,22
CENTRAL,83,Beg,0.06736628787382432,1,22
CENTRAL,83,End,0.06513778627844964,1,22
CENTRAL,83,Mid,0.06624266647635557,1,22
CENTRAL,84,Beg,0.06513778627844964,1,22
CENTRAL,84,End,0.06298056597211008,1,22
CENTRAL,84,Mid,0.06405009481637873,1,22
CENTRAL,85,Beg,0.06298056597211008,1,22
CENTRAL,85,End,0.06082933942745868,1,22
CENTRAL,85,Mid,0.06189560747622515,1,22
CENTRAL,86,Beg,0.06082933942745868,1,22
CENTRAL,86,End,0.05880968313503246,1,22
CENTRAL,86,Mid,0.059810987093026485,1,22
CENTRAL,87,Beg,0.05880968313503246,1,22
CENTRAL,87,End,0.05685488250162734,1,22
CENTRAL,87,Mid,0.05782402290225236,1,22
CENTRAL,88,Beg,0.05685488250162734,1,22
CENTRAL,88,End,0.054962930652427286,1,22
CENTRAL,88,Mid,0.05590090307131759,1,22
CENTRAL,89,Beg,0.054962930652427286,1,22
CENTRAL,89,End,0.05313188027402779,1,22
CENTRAL,89,Mid,0.05403965072920493,1,22
CENTRAL,90,Beg,0.05313188027402779,1,22
CENTRAL,90,End,0.051359841929314344,1,22
CENTRAL,90,Mid,0.05223834771775732,1,22
CENTRAL,91,Beg,0.051359841929314344,1,22
CENTRAL,91,End,0.049644982417431004,1,22
CENTRAL,91,Mid,0.05049513292925216,1,22
CENTRAL,92,Beg,0.049644982417431004,1,22
CENTRAL,92,End,0.04798552317767472,1,22
CENTRAL,92,Mid,0.04880820068847948,1,22
CENTRAL,93,Beg,0.04798552317767472,1,22
CENTRAL,93,End,0.046379738736246824,1,22
CENTRAL,93,Mid,0.047175799178208626,1,22
CENTRAL,94,Beg,0.046379738736246824,1,22
CENTRAL,94,End,0.0448259551947737,1,22
CENTRAL,94,Mid,0.045596228906964555,1,22
CENTRAL,95,Beg,0.0448259551947737,1,22
CENTRAL,95,End,0.043371674431058604,1,22
CENTRAL,95,Mid,0.04409281953752725,1,22
CENTRAL,96,Beg,0.043371674431058604,1,22
CENTRAL,96,End,0.04191582561443465,1,22
CENTRAL,96,Mid,0.04263753677287522,1,22
CENTRAL,97,Beg,0.04191582561443465,1,22
CENTRAL,97,End,0.04050727730761482,1,22
CENTRAL,97,Mid,0.04120553326607398,1,22
CENTRAL,98,Beg,0.04050727730761482,1,22
CENTRAL,98,End,0.03914454724811235,1,22
CENTRAL,98,Mid,0.03982008325531625,1,22
CENTRAL,99,Beg,0.03914454724811235,1,22
CENTRAL,99,End,0.03782619777695227,1,22
CENTRAL,99,Mid,0.038479726949347634,1,22
CENTRAL,100,Beg,0.03782619777695227,1,22
CENTRAL,100,End,0.03659404994405874,1,22
CENTRAL,100,Mid,0.037205023459791486,1,22
CENTRAL,101,Beg,0.03659404994405874,1,22
CENTRAL,101,End,0.035359203687263065,1,22
CENTRAL,101,Mid,0.03597132838405958,1,22
CENTRAL,102,Beg,0.035359203687263065,1,22
CENTRAL,102,End,0.03420576017934733,1,22
CENTRAL,102,Mid,0.03477770034748149,1,22
CENTRAL,103,Beg,0.03420576017934733,1,22
CENTRAL,103,End,0.03304926701872338,1,22
CENTRAL,103,Mid,0.03362254157177392,1,22
CENTRAL,104,Beg,0.03304926701872338,1,22
CENTRAL,104,End,0.03193063923375885,1,22
CENTRAL,104,Mid,0.03248513848077334,1,22
CENTRAL,105,Beg,0.03193063923375885,1,22
CENTRAL,105,End,0.03088664663402905,1,22
CENTRAL,105,Mid,0.0314043049725953,1,22
CENTRAL,106,Beg,0.03088664663402905,1,22
CENTRAL,106,End,0.0298391967941985,1,22
CENTRAL,106,Mid,0.030358404556657153,1,22
CENTRAL,107,Beg,0.0298391967941985,1,22
CENTRAL,107,End,0.028862188622629688,1,22
CENTRAL,107,Mid,0.029346627169436763,1,22
CENTRAL,108,Beg,0.028862188622629688,1,22
CENTRAL,108,End,0.027881505436660885,1,22
CENTRAL,108,Mid,0.028367609504429195,1,22
CENTRAL,109,Beg,0.027881505436660885,1,22
CENTRAL,109,End,0.026967291990987345,1,22
CENTRAL,109,Mid,0.027420588948064834,1,22
CENTRAL,110,Beg,0.026967291990987345,1,22
CENTRAL,110,End,0.026049229814564964,1,22
CENTRAL,110,Mid,0.026504286192042724,1,22
CENTRAL,111,Beg,0.026049229814564964,1,22
CENTRAL,111,End,0.025193876288921373,1,22
CENTRAL,111,Mid,0.025617983397797566,1,22
CENTRAL,112,Beg,0.025193876288921373,1,22
CENTRAL,112,End,0.024366137560461826,1,22
CENTRAL,112,Mid,0.024776550513280007,1,22
CENTRAL,113,Beg,0.024366137560461826,1,22
CENTRAL,113,End,0.023534351066988556,1,22
CENTRAL,113,Mid,0.023946633072197115,1,22
CENTRAL,114,Beg,0.023534351066988556,1,22
CENTRAL,114,End,0.022760034453230157,1,22
CENTRAL,114,Mid,0.023143954742417587,1,22
CENTRAL,115,Beg,0.022760034453230157,1,22
CENTRAL,115,End,0.022010768043842957,1,22
CENTRAL,115,Mid,0.022382266172573387,1,22
CENTRAL,116,Beg,0.022010768043842957,1,22
CENTRAL,116,End,0.021257330353162338,1,22
CENTRAL,116,Mid,0.021630769002390984,1,22
CENTRAL,117,Beg,0.021257330353162338,1,22
CENTRAL,117,End,0.020556538844038855,1,22
CENTRAL,117,Mid,0.020903998113407582,1,22
CENTRAL,118,Beg,0.020556538844038855,1,22
CENTRAL,118,End,0.019878465643476766,1,22
CENTRAL,118,Mid,0.02021465931347897,1,22
CENTRAL,119,Beg,0.019878465643476766,1,22
CENTRAL,119,End,0.01919616064305377,1,22
CENTRAL,119,Mid,0.01953433438409421,1,22
CENTRAL,120,Beg,0.01919616064305377,1,22
CENTRAL,120,End,0.018562062583683838,1,22
CENTRAL,120,Mid,0.018876449221789902,1,22
CENTRAL,121,Beg,0.018562062583683838,1,22
CENTRAL,121,End,0.017948563045464525,1,22
CENTRAL,121,Mid,0.01825273542615209,1,22
CENTRAL,122,Beg,0.017948563045464525,1,22
CENTRAL,122,End,0.01735500457902676,1,22
CENTRAL,122,Mid,0.017649288763034825,1,22
CENTRAL,123,Beg,0.01735500457902676,1,22
CENTRAL,123,End,0.0167807503316277,1,22
CENTRAL,123,Mid,0.017065462163237875,1,22
CENTRAL,124,Beg,0.0167807503316277,1,22
CENTRAL,124,End,0.016202263055719073,1,22
CENTRAL,124,Mid,0.016488969984367642,1,22
CENTRAL,125,Beg,0.016202263055719073,1,22
CENTRAL,125,End,0.015665393728368303,1,22
CENTRAL,125,Mid,0.01593156709361747,1,22
CENTRAL,126,Beg,0.015665393728368303,1,22
CENTRAL,126,End,0.01514602071798712,1,22
CENTRAL,126,Mid,0.015403518363195203,1,22
CENTRAL,127,Beg,0.01514602071798712,1,22
CENTRAL,127,End,0.01464358372018628,1,22
CENTRAL,127,Mid,0.014892683519484334,1,22
CENTRAL,128,Beg,0.01464358372018628,1,22
CENTRAL,128,End,0.014157540044967125,1,22
CENTRAL,128,Mid,0.014398511135543355,1,22
CENTRAL,0,Beg,1.0,1,23
CENTRAL,0,End,1.0,1,23
CENTRAL,0,Mid,1.0,1,23
CENTRAL,1,Beg,1.0,1,23
CENTRAL,1,End,0.9750475892845893,1,23
CENTRAL,1,Mid,0.9874449803835095,1,23
CENTRAL,2,Beg,0.9750475892845893,1,23
CENTRAL,2,End,0.9499035318190167,1,23
CENTRAL,2,Mid,0.9623934479998549,1,23
CENTRAL,3,Beg,0.9499035318190167,1,23
CENTRAL,3,End,0.9242731734038196,1,23
CENTRAL,3,Mid,0.9370007213347589,1,23
CENTRAL,4,Beg,0.9242731734038196,1,23
CENTRAL,4,End,0.8988091421113377,1,23
CENTRAL,4,Mid,0.9114522357554513,1,23
CENTRAL,5,Beg,0.8988091421113377,1,23
CENTRAL,5,End,0.8732471399751077,1,23
CENTRAL,5,Mid,0.8859359529515696,1,23
CENTRAL,6,Beg,0.8732471399751077,1,23
CENTRAL,6,End,0.8480406543299877,1,23
CENTRAL,6,Mid,0.8605516114541188,1,23
CENTRAL,7,Beg,0.8480406543299877,1,23
CENTRAL,7,End,0.8231772133166565,1,23
CENTRAL,7,Mid,0.835516452627112,1,23
CENTRAL,8,Beg,0.8231772133166565,1,23
CENTRAL,8,End,0.7984054658330616,1,23
CENTRAL,8,Mid,0.8106967290308051,1,23
CENTRAL,9,Beg,0.7984054658330616,1,23
CENTRAL,9,End,0.7744397706478487,1,23
CENTRAL,9,Mid,0.7863313206554506,1,23
CENTRAL,10,Beg,0.7744397706478487,1,23
CENTRAL,10,End,0.750550720321015,1,23
CENTRAL,10,Mid,0.7624016839599612,1,23
CENTRAL,11,Beg,0.750550720321015,1,23
CENTRAL,11,End,0.7274555553615593,1,23
CENTRAL,11,Mid,0.738912911700792,1,23
CENTRAL,12,Beg,0.7274555553615593,1,23
CENTRAL,12,End,0.704666774679768,1,23
CENTRAL,12,Mid,0.7159705021294588,1,23
CENTRAL,13,Beg,0.704666774679768,1,23
CENTRAL,13,End,0.6824196400275876,1,23
CENTRAL,13,Mid,0.6934539975487691,1,23
CENTRAL,14,Beg,0.6824196400275876,1,23
CENTRAL,14,End,0.660945941593897,1,23
CENTRAL,14,Mid,0.6715969710624089,1,23
CENTRAL,15,Beg,0.660945941593897,1,23
CENTRAL,15,End,0.639762402203668,1,23
CENTRAL,15,Mid,0.6502679165704524,1,23
CENTRAL,16,Beg,0.639762402203668,1,23
CENTRAL,16,End,0.6193364436424363,1,23
CENTRAL,16,Mid,0.6294665765209156,1,23
CENTRAL,17,Beg,0.6193364436424363,1,23
CENTRAL,17,End,0.599423047810905,1,23
CENTRAL,17,Mid,0.6092983987083144,1,23
CENTRAL,18,Beg,0.599423047810905,1,23
CENTRAL,18,End,0.5800148810886003,1,23
CENTRAL,18,Mid,0.5896391165770878,1,23
CENTRAL,19,Beg,0.5800148810886003,1,23
CENTRAL,19,End,0.5611044970157057,1,23
CENTRAL,19,Mid,0.5704813389716122,1,23
CENTRAL,20,Beg,0.5611044970157057,1,23
CENTRAL,20,End,0.5429111973501133,1,23
CENTRAL,20,Mid,0.5519328893201871,1,23
CENTRAL,21,Beg,0.5429111973501133,1,23
CENTRAL,21,End,0.5251957451089537,1,23
CENTRAL,21,Mid,0.5339800097571884,1,23
CENTRAL,22,Beg,0.5251957451089537,1,23
CENTRAL,22,End,0.507949999740639,1,23
CENTRAL,22,Mid,0.5165008989264954,1,23
CENTRAL,23,Beg,0.507949999740639,1,23
CENTRAL,23,End,0.4913853639009003,1,23
CENTRAL,23,Mid,0.49959903469283856,1,23
CENTRAL,24,Beg,0.4913853639009003,1,23
CENTRAL,24,End,0.47505178686399496,1,23
CENTRAL,24,Mid,0.48314955775612284,1,23
CENTRAL,25,Beg,0.47505178686399496,1,23
CENTRAL,25,End,0.4595916350782603,1,23
CENTRAL,25,Mid,0.46725777411582214,1,23
CENTRAL,26,Beg,0.4595916350782603,1,23
CENTRAL,26,End,0.4443455004185795,1,23
CENTRAL,26,Mid,0.45190427645359005,1,23
CENTRAL,27,Beg,0.4443455004185795,1,23
CENTRAL,27,End,0.42973051528228945,1,23
CENTRAL,27,Mid,0.43697691112717035,1,23
CENTRAL,28,Beg,0.42973051528228945,1,23
CENTRAL,28,End,0.4155237399046597,1,23
CENTRAL,28,Mid,0.4225674275914478,1,23
CENTRAL,29,Beg,0.4155237399046597,1,23
CENTRAL,29,End,0.4017165624011711,1,23
CENTRAL,29,Mid,0.408561829336244,1,23
CENTRAL,30,Beg,0.4017165624011711,1,23
CENTRAL,30,End,0.38850033441807724,1,23
CENTRAL,30,Mid,0.39505318481710205,1,23
CENTRAL,31,Beg,0.38850033441807724,1,23
CENTRAL,31,End,0.3756606642868849,1,23
CENTRAL,31,Mid,0.3820265615152588,1,23
CENTRAL,32,Beg,0.3756606642868849,1,23
CENTRAL,32,End,0.36318902888174004,1,23
CENTRAL,32,Mid,0.36937221315554186,1,23
CENTRAL,33,Beg,0.36318902888174004,1,23
CENTRAL,33,End,0.35107701841564526,1,23
CENTRAL,33,Mid,0.3570816732640797,1,23
CENTRAL,34,Beg,0.35107701841564526,1,23
CENTRAL,34,End,0.3395041367209369,1,23
CENTRAL,34,Mid,0.345242089061812,1,23
CENTRAL,35,Beg,0.3395041367209369,1,23
CENTRAL,35,End,0.3280834582407198,1,23
CENTRAL,35,Mid,0.3337449494186169,1,23
CENTRAL,36,Beg,0.3280834582407198,1,23
CENTRAL,36,End,0.3171794171899278,1,23
CENTRAL,36,Mid,0.3225853686614561,1,23
CENTRAL,37,Beg,0.3171794171899278,1,23
CENTRAL,37,End,0.3067747848354149,1,23
CENTRAL,37,Mid,0.31193372286859655,1,23
CENTRAL,38,Beg,0.3067747848354149,1,23
CENTRAL,38,End,0.29650139277626714,1,23
CENTRAL,38,Mid,0.30159434837599364,1,23
CENTRAL,39,Beg,0.29650139277626714,1,23
CENTRAL,39,End,0.286705632057256,1,23
CENTRAL,39,Mid,0.29156237621095143,1,23
CENTRAL,40,Beg,0.286705632057256,1,23
CENTRAL,40,End,0.27703187316198435,1,23
CENTRAL,40,Mid,0.28182724902839384,1,23
CENTRAL,41,Beg,0.27703187316198435,1,23
CENTRAL,41,End,0.26781448831343396,1,23
CENTRAL,41,Mid,0.2723841943971584,1,23
CENTRAL,42,Beg,0.26781448831343396,1,23
CENTRAL,42,End,0.2588736964377128,1,23
CENTRAL,42,Mid,0.2633061460529801,1,23
CENTRAL,43,Beg,0.2588736964377128,1,23
CENTRAL,43,End,0.2503625687829852,1,23
CENTRAL,43,Mid,0.25458256741279933,1,23
CENTRAL,44,Beg,0.2503625687829852,1,23
CENTRAL,44,End,0.2419504986949431,1,23
CENTRAL,44,Mid,0.24612059721118476,1,23
CENTRAL,45,Beg,0.2419504986949431,1,23
CENTRAL,45,End,0.23394817713156296,1,23
CENTRAL,45,Mid,0.23791569541699964,1,23
CENTRAL,46,Beg,0.23394817713156296,1,23
CENTRAL,46,End,0.22618861920225872,1,23
CENTRAL,46,Mid,0.23003568234140037,1,23
CENTRAL,47,Beg,0.22618861920225872,1,23
CENTRAL,47,End,0.2186652524873852,1,23
CENTRAL,47,Mid,0.2223951247838741,1,23
CENTRAL,48,Beg,0.2186652524873852,1,23
CENTRAL,48,End,0.21137165523516155,1,23
CENTRAL,48,Mid,0.21498752605831145,1,23
CENTRAL,49,Beg,0.21137165523516155,1,23
CENTRAL,49,End,0.20430155380574308,1,23
CENTRAL,49,Mid,0.2078065388649629,1,23
CENTRAL,50,Beg,0.20430155380574308,1,23
CENTRAL,50,End,0.19744882012953022,1,23
CENTRAL,50,Mid,0.2008459627415341,1,23
CENTRAL,51,Beg,0.19744882012953022,1,23
CENTRAL,51,End,0.1909444510836709,1,23
CENTRAL,51,Mid,0.19416940175205674,1,23
CENTRAL,52,Beg,0.1909444510836709,1,23
CENTRAL,52,End,0.18450580087201016,1,23
CENTRAL,52,Mid,0.18769751961402967,1,23
CENTRAL,53,Beg,0.18450580087201016,1,23
CENTRAL,53,End,0.1783984328682325,1,23
CENTRAL,53,Mid,0.18142641960493178,1,23
CENTRAL,54,Beg,0.1783984328682325,1,23
CENTRAL,54,End,0.17247986491535153,1,23
CENTRAL,54,Mid,0.1754141887140922,1,23
CENTRAL,55,Beg,0.17247986491535153,1,23
CENTRAL,55,End,0.16661867177734946,1,23
CENTRAL,55,Mid,0.16952393931398754,1,23
CENTRAL,56,Beg,0.16661867177734946,1,23
CENTRAL,56,End,0.16106440060674782,1,23
CENTRAL,56,Mid,0.16381799809456601,1,23
CENTRAL,57,Beg,0.16106440060674782,1,23
CENTRAL,57,End,0.1558040267066743,1,23
CENTRAL,57,Mid,0.15841238011477582,1,23
CENTRAL,58,Beg,0.1558040267066743,1,23
CENTRAL,58,End,0.1505883929923608,1,23
CENTRAL,58,Mid,0.1531740121675245,1,23
CENTRAL,59,Beg,0.1505883929923608,1,23
CENTRAL,59,End,0.14553608495199402,1,23
CENTRAL,59,Mid,0.14804068749948604,1,23
CENTRAL,60,Beg,0.14553608495199402,1,23
CENTRAL,60,End,0.14064239291825242,1,23
CENTRAL,60,Mid,0.14306831670080736,1,23
CENTRAL,61,Beg,0.14064239291825242,1,23
CENTRAL,61,End,0.13601344148244396,1,23
CENTRAL,61,Mid,0.13830855316695934,1,23
CENTRAL,62,Beg,0.13601344148244396,1,23
CENTRAL,62,End,0.13142086785466217,1,23
CENTRAL,62,Mid,0.1336974364732626,1,23
CENTRAL,63,Beg,0.13142086785466217,1,23
CENTRAL,63,End,0.12707942899927546,1,23
CENTRAL,63,Mid,0.12923191883416302,1,23
CENTRAL,64,Beg,0.12707942899927546,1,23
CENTRAL,64,End,0.12287427011640306,1,23
CENTRAL,64,Mid,0.12495916166930393,1,23
CENTRAL,65,Beg,0.12287427011640306,1,23
CENTRAL,65,End,0.11870007014907771,1,23
CENTRAL,65,Mid,0.12076913712672525,1,23
CENTRAL,66,Beg,0.11870007014907771,1,23
CENTRAL,66,End,0.11475774910393817,1,23
CENTRAL,66,Mid,0.11671226528856221,1,23
CENTRAL,67,Beg,0.11475774910393817,1,23
CENTRAL,67,End,0.11093991858232896,1,23
CENTRAL,67,Mid,0.11283268738394134,1,23
CENTRAL,68,Beg,0.11093991858232896,1,23
CENTRAL,68,End,0.10724287332368633,1,23
CENTRAL,68,Mid,0.10907573348396415,1,23
CENTRAL,69,Beg,0.10724287332368633,1,23
CENTRAL,69,End,0.1036630107185699,1,23
CENTRAL,69,Mid,0.10543775000844588,1,23
CENTRAL,70,Beg,0.1036630107185699,1,23
CENTRAL,70,End,0.10019682821254645,1,23
CENTRAL,70,Mid,0.10191518472221844,1,23
CENTRAL,71,Beg,0.10019682821254645,1,23
CENTRAL,71,End,0.09684092076799526,1,23
CENTRAL,71,Mid,0.09850458416812714,1,23
CENTRAL,72,Beg,0.09684092076799526,1,23
CENTRAL,72,End,0.09367818306684318,1,23
CENTRAL,72,Mid,0.09524642515110956,1,23
CENTRAL,73,Beg,0.09367818306684318,1,23
CENTRAL,73,End,0.09053096629001722,1,23
CENTRAL,73,Mid,0.0920911311328862,1,23
CENTRAL,74,Beg,0.09053096629001722,1,23
CENTRAL,74,End,0.08748440376527641,1,23
CENTRAL,74,Mid,0.08899464932329637,1,23
CENTRAL,75,Beg,0.08748440376527641,1,23
CENTRAL,75,End,0.08461577306919642,1,23
CENTRAL,75,Mid,0.08603813373206431,1,23
CENTRAL,76,Beg,0.08461577306919642,1,23
CENTRAL,76,End,0.08175956523116502,1,23
CENTRAL,76,Mid,0.08317540993488654,1,23
CENTRAL,77,Beg,0.08175956523116502,1,23
CENTRAL,77,End,0.07907176416227453,1,23
CENTRAL,77,Mid,0.08040443433025807,1,23
CENTRAL,78,Beg,0.07907176416227453,1,23
CENTRAL,78,End,0.07639456194502248,1,23
CENTRAL,78,Mid,0.0777216365331887,1,23
CENTRAL,79,Beg,0.07639456194502248,1,23
CENTRAL,79,End,0.07387669654159869,1,23
CENTRAL,79,Mid,0.07512508149906255,1,23
CENTRAL,80,Beg,0.07387669654159869,1,23
CENTRAL,80,End,0.07136779142840731,1,23
CENTRAL,80,Mid,0.07261140867797948,1,23
CENTRAL,81,Beg,0.07136779142840731,1,23
CENTRAL,81,End,0.06900959038137078,1,23
CENTRAL,81,Mid,0.07017878634528736,1,23
CENTRAL,82,Beg,0.06900959038137078,1,23
CENTRAL,82,End,0.06672672773426931,1,23
CENTRAL,82,Mid,0.06785855987590053,1,23
CENTRAL,83,Beg,0.06672672773426931,1,23
CENTRAL,83,End,0.0645168851794636,1,23
CENTRAL,83,Mid,0.06561250362265704,1,23
CENTRAL,84,Beg,0.0645168851794636,1,23
CENTRAL,84,End,0.06231318259543556,1,23
CENTRAL,84,Mid,0.06340546070076825,1,23
CENTRAL,85,Beg,0.06231318259543556,1,23
CENTRAL,85,End,0.06024425972836976,1,23
CENTRAL,85,Mid,0.06126998903852317,1,23
CENTRAL,86,Beg,0.06024425972836976,1,23
CENTRAL,86,End,0.05824177457969724,1,23
CENTRAL,86,Mid,0.05923455574932967,1,23
CENTRAL,87,Beg,0.05824177457969724,1,23
CENTRAL,87,End,0.056303671319812794,1,23
CENTRAL,87,Mid,0.057264524210176596,1,23
CENTRAL,88,Beg,0.056303671319812794,1,23
CENTRAL,88,End,0.05442795513343672,1,23
CENTRAL,88,Mid,0.055357869327156535,1,23
CENTRAL,89,Beg,0.05442795513343672,1,23
CENTRAL,89,End,0.052612690493387085,1,23
CENTRAL,89,Mid,0.05351262615143705,1,23
CENTRAL,90,Beg,0.052612690493387085,1,23
CENTRAL,90,End,0.05085599948054223,1,23
CENTRAL,90,Mid,0.05172688817628238,1,23
CENTRAL,91,Beg,0.05085599948054223,1,23
CENTRAL,91,End,0.049156060148800314,1,23
CENTRAL,91,Mid,0.049998805679664894,1,23
CENTRAL,92,Beg,0.049156060148800314,1,23
CENTRAL,92,End,0.04751110493394166,1,23
CENTRAL,92,Mid,0.048326584111323234,1,23
CENTRAL,93,Beg,0.04751110493394166,1,23
CENTRAL,93,End,0.04591941910527898,1,23
CENTRAL,93,Mid,0.046708482523162266,1,23
CENTRAL,94,Beg,0.04591941910527898,1,23
CENTRAL,94,End,0.04442966327976198,1,23
CENTRAL,94,Mid,0.045168399671117576,1,23
CENTRAL,95,Beg,0.04442966327976198,1,23
CENTRAL,95,End,0.04293830115096848,1,23
CENTRAL,95,Mid,0.04367761740230968,1,23
CENTRAL,96,Beg,0.04293830115096848,1,23
CENTRAL,96,End,0.041495393359046354,1,23
CENTRAL,96,Mid,0.04221068225495331,1,23
CENTRAL,97,Beg,0.041495393359046354,1,23
CENTRAL,97,End,0.04009942148387365,1,23
CENTRAL,97,Mid,0.04079143620839466,1,23
CENTRAL,98,Beg,0.04009942148387365,1,23
CENTRAL,98,End,0.038748912796877935,1,23
CENTRAL,98,Mid,0.03941838386189715,1,23
CENTRAL,99,Beg,0.038748912796877935,1,23
CENTRAL,99,End,0.037486708511604926,1,23
CENTRAL,99,Mid,0.03811258583667816,1,23
CENTRAL,100,Beg,0.037486708511604926,1,23
CENTRAL,100,End,0.03622173997830758,1,23
CENTRAL,100,Mid,0.03684879656583052,1,23
CENTRAL,101,Beg,0.03622173997830758,1,23
CENTRAL,101,End,0.035040159895426914,1,23
CENTRAL,101,Mid,0.035626051711219346,1,23
CENTRAL,102,Beg,0.035040159895426914,1,23
CENTRAL,102,End,0.03385545576800049,1,23
CENTRAL,102,Mid,0.03444271451908648,1,23
CENTRAL,103,Beg,0.03385545576800049,1,23
CENTRAL,103,End,0.032709540686940826,1,23
CENTRAL,103,Mid,0.03327756613573681,1,23
CENTRAL,104,Beg,0.032709540686940826,1,23
CENTRAL,104,End,0.031640081407791065,1,23
CENTRAL,104,Mid,0.032170367267817475,1,23
CENTRAL,105,Beg,0.031640081407791065,1,23
CENTRAL,105,End,0.030567080554202018,1,23
CENTRAL,105,Mid,0.03109895363406073,1,23
CENTRAL,106,Beg,0.030567080554202018,1,23
CENTRAL,106,End,0.029566239690809078,1,23
CENTRAL,106,Mid,0.03006249541062428,1,23
CENTRAL,107,Beg,0.029566239690809078,1,23
CENTRAL,107,End,0.028561634166390668,1,23
