cd_choc_s2,cd_choc_s2_gse,cd_choc_s2_passif_prst,cd_choc_s2_passif_ic_fgx,scenario,period,evenement,cd_societe,cd_canton,cd_prtf_ifrs17,cd_fampdt,cd_cnt,nb_cnt,cd_asse_sexe,dt_asse_naiss,dt_cnt_effet,mt_pm_eu,cd_hrg_eu,mt_pm_uc,cd_hrg_uc,cd_prst_rt_cat,cd_capitalisation,tmg,tmg_type,taf,tfgse,tfgse_uc,cd_hyp_mort_exp,cd_hyp_mort_prov,tx_prst_chgt,tx_action_t1,tx_action_t2,tx_action_strat,tx_immobilier,nb_asse_age_annee,nb_asse_age_mois,nb_cnt_anciennete_annee,nb_cnt_anciennete_mois,tmg_brt,generation,mt_pm_eu_av,mt_pm_uc_av,nb_cnt_av,tx_prst_rt,tx_prst_dc_asse_exp,tx_prst_chgt_right,tx_fgx_prst_eu,tx_fgx_pm_eu,tx_fgx_prst_uc,tx_fgx_pm_uc,tx_ic_eu,tx_ic_eu_brt,tx_ic_uc,tx_ic_eu_demi_periode,tx_ic_eu_brt_demi_periode,tx_ic_uc_demi_periode,taf_right,tfgse_right,facteur_inflation_cum,mt_prst_rt_eu_brt,mt_prst_rt_uc_brt,mt_prst_dc_eu_brt,mt_prst_dc_uc_brt,mt_ic_eu_rest,mt_ic_uc_rest,mt_ic_eu_sort,mt_ic_uc_sort,mt_prst_rt_eu_chgt,mt_prst_rt_uc_chgt,mt_prst_dc_eu_chgt,mt_prst_dc_uc_chgt,mt_prst_rt_eu_net,mt_prst_rt_uc_net,mt_prst_dc_eu_net,mt_prst_dc_uc_net,mt_prst_tot_eu_brt,mt_prst_tot_eu_net,mt_prst_tot_eu_chgt,mt_prst_tot_uc_brt,mt_prst_tot_uc_net,mt_prst_tot_uc_chgt,mt_fgx_pm_eu,mt_fgx_pm_uc,mt_fgx_prst_eu,mt_fgx_prst_uc,mt_fgse_eu,mt_fgse_uc,mt_fuite_vc_eu,mt_fuite_vc_uc
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,57,1.0,H,1969-03-31,2012-12-31,4146735.962232864,30001,2107558.6694071456,31001,3,ncapi,0.0,net,0.96,0.006,0.0085,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,53,645,10,120,0.00625,1969,4745475.0,1186369.0,1.0,0.04,0.089760956,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.00625,1.0329803917901272,0.0,0.0031201323869440856,0.4258262137406954,0.96,0.006,1.47412250850319,189819.0,67662.24077477341,408920.037767136,145762.2580091002,0.0,691496.5392559933,0.0,28812.355802333106,3796.38,1353.2448154954682,8178.40075534272,2915.245160182004,186022.62,66308.99595927795,400741.63701179327,142847.01284891818,598739.037767136,586764.2570117933,11974.78075534272,213424.4987838736,209156.00880819611,4268.489975677472,3483.2582082756057,1770.3492823020024,14309.86300263455,5100.845520934579,24880.415773397184,12645.352016442874,0.0,414305.27313269256
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,58,1.0,H,1969-07-31,2019-12-31,5721.83544970752,30001,2908.094818576258,31001,5,ncapi,0.0,net,0.98,0.0056,0.0081,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,53,641,3,36,0.005714285714285714,1969,6548.0,1637.0,1.0,0.04,0.089760956,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.005714285714285714,1.0329803917901272,0.0,0.002853072844813953,0.4258262137406954,0.98,0.0056,1.47412250850319,261.92,93.36310047574074,564.24455029248,201.12866769183705,0.0,954.1549338882431,0.0,39.75645557867682,5.2384,1.8672620095148147,11.2848910058496,4.022573353836741,256.6816,91.49583846622592,552.9596592866304,197.1060943380003,826.16455029248,809.6412592866304,16.5232910058496,294.4917681675778,288.60193280422624,5.889835363351556,4.806341777754317,2.442799647604057,19.745332751990276,7.03835325920511,32.04227851836211,16.285330984027045,0.0,571.6751972769162
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,59,1.0,H,1969-09-30,2019-12-31,183700.802903904,30001,93364.58844538414,31001,4,ncapi,0.0,net,0.9,0.0075,0.01,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,53,639,3,36,0.008333333333333333,1969,210225.0,52556.0,1.0,0.04,0.089760956,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008333333333333333,1.0329803917901272,0.0,0.004158022092804581,0.4258262137406954,0.9,0.0075,1.47412250850319,8409.0,2997.4288995742395,18115.197096096,6457.250005627482,0.0,30633.2111823033,0.0,1276.3837992626372,168.18,59.94857799148479,362.30394192192,129.14500011254964,8240.82,2937.4803215827546,17752.89315417408,6328.105005514933,26524.197096096,25993.71315417408,530.48394192192,9454.678905201721,9265.585327097688,189.09357810403444,154.30867443927937,78.42625429412269,633.9283105966944,225.96682583432116,1377.75602177928,700.234413340381,0.0,18353.67236901993
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,60,1.0,H,1969-11-30,1998-12-31,1393.7012252564546,30001,683.9441082173852,31001,6,ncapi,0.035,net,1.0,0.0107,0.0132,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,53,637,24,288,0.045700000000000005,1969,1541.0,385.0,1.0,0.04,0.089760956,0.02,0.0239,0.00084,0.0239,0.00084,0.035,0.045700000000000005,1.0329803917901272,0.01734949746879022,0.022594738887307342,0.4258262137406954,1.0,0.0107,1.47412250850319,62.709423023976235,21.957723691606713,135.09258626017242,47.302710483419226,26.111447424570496,224.40418420707002,1.0879769760237727,9.350174341961248,1.2541884604795248,0.43915447383213424,2.7018517252034484,0.9460542096683845,61.45523456349671,21.51856921777458,132.39073453496897,46.35665627375084,197.80200928414865,193.84596909846567,3.956040185682973,69.26043417502594,67.87522549152543,1.3852086835005188,1.1707090292154219,0.5745130509026036,4.727468021891153,1.6553243767831198,14.912603110244063,7.318201957926021,23.303810140008864,134.45018384337982
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,61,1.0,H,1970-07-31,2018-12-31,85.80825540672,30001,43.1620207906592,31001,6,ncapi,0.0,net,0.85,0.0057,0.0082,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,52,629,4,48,0.006705882352941177,1970,97.0,24.0,1.0,0.04,0.078519594,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.006705882352941177,1.0329803917901272,0.0,0.0033473388378228996,0.4258262137406954,0.85,0.0057,1.47412250850319,3.88,1.3687931651910676,7.311744593279999,2.579450006418661,0.0,13.988832262258908,0.0,0.5828680109274562,0.0776,0.027375863303821354,0.1462348918656,0.051589000128373225,3.8024,1.3414173018872464,7.1655097014144,2.527861006290288,11.19174459328,10.9679097014144,0.2238348918656,3.948243171609729,3.8692783081775346,0.07896486343219458,0.0720789345416448,0.03625609746415373,0.267482695779392,0.09436301180147252,0.489107055818304,0.24602351850675744,-1.4210854715202004e-14,8.538563689082565
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,62,1.0,H,1970-07-31,2001-12-31,775.4523002846926,30001,381.2645169841562,31001,6,ncapi,0.0325,net,1.0,0.0107,0.0132,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,52,629,21,252,0.0432,1970,849.0,212.0,1.0,0.04,0.078519594,0.02,0.0239,0.00084,0.0239,0.00084,0.0325,0.0432,1.0329803917901272,0.01612007164507867,0.02137162678429627,0.4258262137406954,1.0,0.0107,1.47412250850319,34.50743763306687,12.091006292521097,65.02823983028955,22.78514172336484,13.350296806394924,123.56801831662035,0.5562623669331233,5.14866742985919,0.6901487526613375,0.24182012585042195,1.300564796605791,0.4557028344672968,33.817288880405535,11.849186166670675,63.72767503368376,22.329438888897545,99.53567746335642,97.5449639140893,1.9907135492671284,34.87614801588594,34.17862505556822,0.6975229603177188,0.6513799322391418,0.3202621942666912,2.3789026913742184,0.8335399375796739,8.29733961304621,4.079530331730472,12.081418574720942,75.4239792535626
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,63,1.0,H,1971-05-31,2003-12-31,6480.310947524703,30001,3285.8271857280156,31001,6,ncapi,0.0025,net,1.0,0.0104,0.0129,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,51,619,19,228,0.0129,1971,7231.0,1808.0,1.0,0.04,0.068802354,0.02,0.0239,0.00084,0.0239,0.00084,0.0025,0.0129,1.0329803917901272,0.00124921972503933,0.006429331846006914,0.4258262137406954,1.0,0.0104,1.47412250850319,289.60132431327037,103.1157517777271,478.20606802249046,170.27055496289537,8.682616481511587,1053.8253637568378,0.3617756867296492,43.90939015653503,5.792026486265407,2.062315035554542,9.564121360449809,3.4054110992579076,283.80929782700497,101.05343674217255,468.64194666204065,166.86514386363746,767.8073923357608,752.4512444890456,15.356147846715217,273.38630674062244,267.91858060581,5.46772613481245,5.443461195920751,2.7600948360115334,18.350596676824683,6.533932731100877,67.3952338542569,34.17260273157136,8.073947692221736,653.478738555265
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,64,1.0,H,1971-09-30,1996-12-31,16772.28502488192,30001,8525.340336421528,31001,4,ncapi,0.0,net,0.9,0.0074,0.0099,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,51,615,26,312,0.008222222222222223,1971,18762.0,4691.0,1.0,0.04,0.068802354,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008222222222222223,1.0329803917901272,0.0,0.004102695057742745,0.4258262137406954,0.9,0.0074,1.47412250850319,750.48,267.5420307463041,1239.23497511808,441.78051622286625,0.0,2734.233839260689,0.0,113.9264099691956,15.0096,5.350840614926081,24.7846995023616,8.835610324457326,735.4704,262.191190131378,1214.4502756157185,432.94490589840893,1989.71497511808,1949.9206756157187,39.7942995023616,709.3225469691704,695.1360960297869,14.186450939383407,14.088719420900812,7.161285882594084,47.55418790532212,16.952808872563175,124.1149091841262,63.08751848951931,0.0,1695.5026341608145
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,65,1.0,H,1972-02-29,2016-12-31,39775.08668730637,30001,20160.5978951931,31001,5,ncapi,0.0027,net,0.98,0.0052,0.0077,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,50,610,6,72,0.00806122448979592,1972,43821.0,10955.0,1.0,0.04,0.057054477,0.02,0.0239,0.00084,0.0239,0.00084,0.0027,0.00806122448979592,1.0329803917901272,0.0013490899781154475,0.004022521903665144,0.4258262137406954,0.98,0.0052,1.47412250850319,1755.2047388772398,624.7970468611727,2403.4149217094996,855.5392497554088,56.8302989462406,6385.319059710264,2.3679291227600263,266.0549608212611,35.104094777544795,12.495940937223454,48.06829843418999,17.110784995108176,1720.100644099695,612.3011059239492,2355.3466232753094,838.4284647603007,4158.619660586739,4075.4472673750042,83.17239321173479,1480.3362966165814,1450.72957068425,29.606725932331628,33.411072817337356,16.934902231962205,99.39100988802306,35.3800374891363,206.83045077399314,104.83510905500411,53.5081198241096,4034.5601712781536
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,66,1.0,H,1972-03-31,2008-12-31,9486535.569724925,30001,4821485.65989513,31001,1,ncapi,0.0,net,0.95,0.0068,0.0093,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,50,609,14,168,0.007157894736842105,1972,10479723.0,2619931.0,1.0,0.04,0.057054477,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.007157894736842105,1.0329803917901272,0.0,0.003572565755382673,0.4258262137406954,0.95,0.0068,1.47412250850319,419188.92,149422.65191967494,573998.5102750761,204605.55017352238,0.0,1527073.9707371767,0.0,63628.08211404908,8383.7784,2988.453038393499,11479.970205501522,4092.1110034704475,410805.1416,146434.19888128145,562518.5400695746,200513.43917005192,993187.4302750761,973323.6816695746,19863.74860550152,354028.2020931973,346947.6380513334,7080.564041863947,7968.689878568937,4050.0479543119095,23737.179583574318,8461.274030027416,64508.44187412949,32786.10248728689,0.0,964880.8091371018
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,67,1.0,H,1974-12-31,2014-12-31,362034.9959243136,30001,184001.57827758993,31001,6,ncapi,0.0,net,0.9,0.0076,0.0101,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,48,576,8,96,0.008444444444444444,1974,394142.0,98535.0,1.0,0.04,0.04318802,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.008444444444444444,1.0329803917901272,0.0,0.004213346079628977,0.4258262137406954,0.9,0.0076,1.47412250850319,15765.68,5619.751438837577,16341.3240756864,5824.942500853104,0.0,57432.899456736726,0.0,2393.037477364034,315.3136,112.39502877675153,326.826481513728,116.49885001706208,15450.3664,5507.3564100608255,16014.497594172672,5708.443650836042,32107.0040756864,31464.863994172672,642.1400815137281,11444.693939690682,11215.800060896869,228.8938787938136,304.1093965764234,154.56132575317554,767.357397408905,273.5281851586073,2751.4659690247836,1398.4119949096835,0.0,37085.335283179855
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,68,1.0,H,1975-03-31,2006-12-31,427.11096764313595,30001,210.2441216312356,31001,6,ncapi,0.0325,net,1.0,0.0106,0.0131,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,47,573,16,192,0.0431,1975,448.0,112.0,1.0,0.04,0.03816314,0.02,0.0239,0.00084,0.0239,0.00084,0.0325,0.0431,1.0329803917901272,0.01612007164507867,0.021322671832952,0.4258262137406954,1.0,0.0106,1.47412250850319,18.20887168387981,6.387701437558316,16.67778526353458,5.850593861753742,7.0446795868844845,65.2812172238749,0.29352831612018676,2.7200507176614566,0.3641774336775962,0.12775402875116632,0.3335557052706916,0.11701187723507485,17.844694250202213,6.259947408807149,16.34422955826389,5.7335819845186675,34.886656947414394,34.1889238084661,0.6977331389482878,12.238295299312057,11.993529393325817,0.24476590598624115,0.3587732128202342,0.17660506217023791,0.8337911010432041,0.29249525765355816,4.527376257017241,2.228587689291097,6.659416687545672,42.4811489890113
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,69,1.0,H,1977-03-31,1996-12-31,374543.4407118643,30001,190358.91877191744,31001,2,ncapi,0.0,net,0.9,0.006,0.0085,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,45,549,26,312,0.006666666666666666,1977,401206.0,100301.0,1.0,0.04,0.027558368,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.006666666666666666,1.0329803917901272,0.0,0.0033277962194939725,0.4258262137406954,0.9,0.006,1.47412250850319,16048.24,5720.4718025762195,10614.31928813568,3783.5248096564515,0.0,58462.24436403462,0.0,2435.926848501439,320.9648,114.4094360515244,212.28638576271362,75.67049619312903,15727.2752,5606.062366524695,10402.032902372966,3707.8543134633223,26662.55928813568,26129.30810237297,533.2511857627137,9503.996612232671,9313.916679988017,190.07993224465343,314.6164901979661,159.90149176841066,637.2351669864428,227.14551903236085,2247.260644271186,1142.1535126315046,0.0,38663.74417161406
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,70,1.0,H,1977-03-31,1996-12-31,423381.6237992368,30001,214408.81078373923,31001,2,ncapi,0.0036,net,0.9,0.006,0.0085,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,45,549,26,312,0.010666666666666668,1977,451894.0,112973.0,1.0,0.04,0.027558368,0.02,0.0239,0.00084,0.0239,0.00084,0.0036,0.010666666666666668,1.0329803917901272,0.0017983829094554427,0.005319186461029801,0.4258262137406954,0.9,0.006,1.47412250850319,18108.26713785942,6443.194593797104,11976.822951058479,4261.534265075306,781.5743553739201,65848.34779850733,32.565598140580015,2743.6811582711443,362.1653427571884,128.86389187594207,239.53645902116958,85.23068530150613,17746.101795102233,6314.330701921162,11737.286492037309,4176.3035797738,30085.0900889179,29483.38828713954,601.701801778358,10704.728858872411,10490.634281694962,214.0945771774482,355.64056399135893,180.10340105834095,719.0336531251378,255.84301972705063,2540.289742795421,1286.4528647024354,758.5739346401533,43548.51068583317
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,71,1.0,H,1977-09-30,2005-12-31,4216.81809767424,30001,2142.7026579345647,31001,6,ncapi,0.0,net,1.0,0.0107,0.0132,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,45,543,17,204,0.0107,1977,4517.0,1129.0,1.0,0.04,0.027558368,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.0107,1.0329803917901272,0.0,0.005335764806962295,0.4258262137406954,1.0,0.0107,1.47412250850319,180.68,64.3903118125298,119.50190232575999,42.58780580554664,0.0,658.0579843370962,0.0,27.4190826807124,3.6136000000000004,1.287806236250596,2.3900380465152,0.8517561161109327,177.06640000000002,63.102505576279206,117.11186427924478,41.7360496894357,300.18190232576,294.1782642792448,6.0036380465152,106.97811761807644,104.83855526571492,2.1395623523615286,3.5421272020463617,1.7998702326650344,7.174347465585664,2.556777011072027,45.119953645114364,22.92691843989984,0.0,435.2037085348327
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,72,1.0,H,1977-09-30,2011-12-31,2132.2144199884797,30001,1083.6875267321846,31001,5,ncapi,0.0,net,0.96,0.0048,0.0073,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,45,543,11,132,0.005,1977,2284.0,571.0,1.0,0.04,0.027558368,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.005,1.0329803917901272,0.0,0.002496882788171062,0.4258262137406954,0.96,0.0048,1.47412250850319,91.36,32.565870721837484,60.42558001152,21.539093990227748,0.0,332.8176342395765,0.0,13.867401426649048,1.8272,0.6513174144367497,1.2085116002304,0.43078187980455496,89.5328,31.914553307400734,59.217068411289596,21.108312110423192,151.78558001151998,148.74986841128958,3.0357116002303997,54.10496471206523,53.02286541782392,1.0820992942413046,1.791060112790323,0.910297522455035,3.627675362275328,1.2931086566183592,10.234629215944702,5.201700128314485,-4.547473508864641e-13,220.10745577802425
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,73,1.0,H,1978-05-31,2004-12-31,791.827799188608,30001,400.44039537929615,31001,6,ncapi,0.005,net,1.0,0.0104,0.0129,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,44,535,18,216,0.0154,1978,840.0,210.0,1.0,0.04,0.022955906,0.02,0.0239,0.00084,0.0239,0.00084,0.005,0.0154,1.0329803917901272,0.002496882788171062,0.007670581092849016,0.4258262137406954,1.0,0.0104,1.47412250850319,33.683895261682544,11.976940195421841,18.55786400018472,6.598596319049411,2.0185137196188467,122.40228229476546,0.08410473831745195,5.100095095615224,0.6736779052336509,0.23953880390843682,0.37115728000369436,0.1319719263809882,33.01021735644889,11.737401391513405,18.186706720181025,6.466624392668423,52.24175926186726,51.19692407662991,1.0448351852373452,18.575536514471253,18.204025784181827,0.37151073028942505,0.6651353513184307,0.33636993211860877,1.2485780463586276,0.44395532269586296,8.235009111561522,4.16458011194468,1.9669399925389826,81.51355450338673
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,74,1.0,H,1979-12-31,1996-12-31,1856.6055173783038,30001,902.9767014639847,31001,2,ncapi,0.045,net,0.9,0.0036,0.0061,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,43,516,26,312,0.05399999999999999,1979,1888.0,472.0,1.0,0.04,0.019765185,0.02,0.0239,0.00084,0.0239,0.00084,0.045,0.05399999999999999,1.0329803917901272,0.022252415013043647,0.02664502141684788,0.4258262137406954,0.9,0.0036,1.47412250850319,77.20050238178506,26.91959891542433,36.621173080054135,12.76970046453987,41.22954283715869,275.11370115775856,1.7178976182149466,11.463070881573273,1.5440100476357013,0.5383919783084866,0.7324234616010827,0.2553940092907974,75.65649233414936,26.381206937115845,35.888749618453055,12.514306455249072,113.82167546183919,111.54524195260242,2.2764335092367842,39.6892993799642,38.89551339236492,0.7937859875992841,1.5595486345977754,0.7585004292297471,2.7203380435379567,0.9485742551811444,6.683779862561893,3.250716125270345,39.47975238476943,184.08922880461705
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,75,1.0,H,1981-03-31,2007-12-31,52810.70140266048,30001,26841.74286686022,31001,5,ncapi,0.0,net,0.98,0.0033,0.0058,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,41,501,15,180,0.0033673469387755102,1981,55758.0,13940.0,1.0,0.04,0.013394539,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.0033673469387755102,1.0329803917901272,0.0,0.001682258472603504,0.4258262137406954,0.98,0.0033,1.47412250850319,2230.32,795.0406967818117,716.97859733952,255.58088687114764,0.0,8125.180072328715,0.0,338.54916968036355,44.6064,15.900813935636235,14.3395719467904,5.111617737422953,2185.7136,779.1398828461754,702.6390253927295,250.46926913372468,2947.2985973395203,2888.3526253927294,58.9459719467904,1050.6215836529593,1029.6091519799002,21.012431673059186,44.3609891782348,22.547064008162586,70.44043647641453,25.109855849305728,174.2753146287796,88.57775146063872,0.0,5488.6352085041
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,76,1.0,H,1983-06-30,1989-12-31,1032.4329072942191,30001,502.6162648624097,31001,2,ncapi,0.045,net,0.98,0.004,0.0065,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,39,474,33,396,0.05,1983,1039.0,260.0,1.0,0.04,0.009490221,0.02,0.0239,0.00084,0.0239,0.00084,0.045,0.05,1.0329803917901272,0.022252415013043647,0.02469507659595993,0.4258262137406954,0.98,0.004,1.47412250850319,42.48481036794209,14.828592622903232,9.676565748836682,3.3774389066477117,22.689351169389766,151.54568284113816,0.9453896320579082,6.314403451714108,0.8496962073588418,0.29657185245806467,0.19353131497673365,0.06754877813295423,41.63511416058325,14.532020770445166,9.483034433859949,3.3098901285147573,52.16137611677877,51.1181485944432,1.0432275223355754,18.206031529550945,17.841910898959924,0.3641206305910189,0.8672436421271441,0.4221976624844242,1.2466568891910126,0.4351241535562676,4.129731629176876,2.010465059449639,21.95954260955034,102.9622100991084
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,77,1.0,H,1986-05-31,2002-12-31,66845.58762600576,30001,33973.45764287965,31001,5,ncapi,0.0,net,1.0,0.007,0.0095,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,36,439,20,240,0.007,1986,70109.0,17527.0,1.0,0.04,0.006820516,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.007,1.0329803917901272,0.0,0.0034938963441679682,0.4258262137406954,1.0,0.007,1.47412250850319,2804.36,999.6182419293268,459.05237399424004,163.62989311130025,0.0,10215.927627525494,0.0,425.66365114689665,56.0872,19.992364838586536,9.181047479884802,3.272597862226005,2748.2728,979.6258770907402,449.87132651435525,160.35729524907424,3263.41237399424,3198.1441265143553,65.2682474798848,1163.248135040627,1139.9831723398145,23.26496270081254,56.15029360584484,28.53770442001891,77.99555573846234,27.801630427470986,467.9191133820403,237.81420350015756,0.0,6968.114499247884
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,78,1.0,H,1986-05-31,2002-12-31,38.8579486756032,30001,19.38349839840227,31001,5,ncapi,0.045,net,1.0,0.007,0.0095,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,36,439,20,240,0.052,1986,39.0,10.0,1.0,0.04,0.006820516,0.02,0.0239,0.00084,0.0239,0.00084,0.045,0.052,1.0329803917901272,0.022252415013043647,0.02567051239664675,0.4258262137406954,1.0,0.007,1.47412250850319,1.5947137674203482,0.5703304854962782,0.2610424983866583,0.0933587568387632,0.8516695819116467,5.828680109274545,0.03548623257965203,0.24286167121977267,0.03189427534840696,0.011406609709925564,0.005220849967733166,0.001867175136775264,1.5628194920719412,0.5589238757863526,0.25582164841892513,0.09149158170198793,1.8557562658070066,1.8186411404908662,0.03711512531614013,0.6636892423350413,0.6504154574883405,0.013273784846700828,0.03264067688750669,0.01628213865465791,0.044352574752787456,0.01586217289180749,0.2720056407292224,0.1356844887888159,0.8265491269189127,3.9756458602429934
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,79,1.0,H,1986-05-31,2002-12-31,102.01939659648,30001,52.335445675686124,31001,5,ncapi,0.0,brut,1.0,0.007,0.0095,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,36,439,20,240,0.007,1986,107.0,27.0,1.0,0.04,0.006820516,0.02,0.0239,0.00084,0.0239,0.00084,0.0,0.007,1.0329803917901272,0.0,0.0034938963441679682,0.4258262137406954,1.0,0.007,1.47412250850319,4.28,1.539892310839951,0.7006034035200001,0.2520686434646606,0.0,15.73743629504127,0.0,0.6557265122933872,0.08560000000000001,0.03079784621679902,0.0140120680704,0.005041372869293213,4.1944,1.5090944646231519,0.6865913354496,0.24702727059536742,4.98060340352,4.8809913354496,0.09961206807040002,1.7919609543046116,1.7561217352185192,0.035839219086092236,0.0856962931410432,0.043961774367576346,0.11903642134412801,0.04282786680788022,0.71413577617536,0.36634811972980286,0.0,10.734243822656083
CENTRAL,CENTRAL,CENTRAL,CENTRAL,1,39,1.Perf,ACCENTURE,C00001,EP_IND,EP_IND_2,80,1.0,H,1989-04-30,1999-12-31,425.65159258382596,30001,215.55932180578864,31001,5,ncapi,0.0036,net,0.95,0.004,0.0065,TGHTGF05,TGHTGF05,0.02,1.0,0.0,0.0,0.0,33,404,23,276,0.008,1989,444.0,111.0,1.0,0.04,0.004962595,0.02,0.0239,0.00084,0.0239,0.00084,0.0036,0.008,1.0329803917901272,0.0017983829094554427,0.003992031840890586,0.4258262137406954,0.95,0.004,1.47412250850319,17.79193928047193,6.330668389008688,2.1190605339257664,0.7539970390548616,0.7679212686736724,64.69834921294745,0.03199671952806967,2.6957645505394856,0.3558387856094386,0.12661336778017376,0.04238121067851533,0.015079940781097232,17.43610049486249,6.2040550212285135,2.076679323247251,0.7389170982737644,19.910999814397695,19.512779818109742,0.3982199962879539,7.084665428063549,6.9429721195022776,0.141693308561271,0.3575473377704138,0.18106983031686247,0.47587289556410495,0.16932350373071883,1.7026063703353038,0.8622372872231546,0.7626744100219298,44.24987347036526
