cd_table,generation,age,sexe,qx
TGHTGF05,1964,74,H,0.010312611
TGHTGF05,1964,75,H,0.010960787
TGHTGF05,1964,76,H,0.011993439
TGHTGF05,1964,77,H,0.012807655
TGHTGF05,1964,78,H,0.014223323
TGHTGF05,1964,79,H,0.016359458
TGHTGF05,1964,80,H,0.018919733
TGHTGF05,1964,81,H,0.021629186
TGHTGF05,1964,82,H,0.026210133
TGHTGF05,1964,83,H,0.02965998
TGHTGF05,1964,84,H,0.034616457
TGHTGF05,1964,85,H,0.039543904
TGHTGF05,1964,86,H,0.045640064
TGHTGF05,1964,87,H,0.050613727
TGHTGF05,1964,88,H,0.056773459
TGHTGF05,1964,89,H,0.064212343
TGHTGF05,1964,90,H,0.075978154
TGHTGF05,1964,91,H,0.085306771
TGHTGF05,1964,92,H,0.096101695
TGHTGF05,1964,93,H,0.106483218
TGHTGF05,1964,94,H,0.116969649
TGHTGF05,1964,95,H,0.129077298
TGHTGF05,1964,96,H,0.140396357
TGHTGF05,1964,97,H,0.152057458
TGHTGF05,1964,98,H,0.164069446
TGHTGF05,1964,99,H,0.176454123
TGHTGF05,1964,100,H,0.189178166
TGHTGF05,1964,101,H,0.202297116
TGHTGF05,1964,102,H,0.215659485
TGHTGF05,1964,103,H,0.229398365
TGHTGF05,1964,104,H,0.243435924
TGHTGF05,1964,105,H,0.258101586
TGHTGF05,1964,106,H,0.272614622
TGHTGF05,1964,107,H,0.2879046
TGHTGF05,1964,108,H,0.303229665
TGHTGF05,1964,109,H,0.318454936
TGHTGF05,1964,110,H,0.335012594
TGHTGF05,1964,111,H,0.352272727
TGHTGF05,1964,112,H,0.368421053
TGHTGF05,1964,113,H,0.384259259
TGHTGF05,1964,114,H,0.406015038
TGHTGF05,1964,115,H,0.417721519
TGHTGF05,1964,116,H,0.434782609
TGHTGF05,1964,117,H,0.461538462
TGHTGF05,1964,118,H,0.5
TGHTGF05,1964,119,H,0.428571429
TGHTGF05,1964,120,H,1
TGHTGF05,1965,31,H,0.00044
TGHTGF05,1965,32,H,0.000450198
TGHTGF05,1965,33,H,0.00046041
TGHTGF05,1965,34,H,0.000470635
TGHTGF05,1965,35,H,0.000490893
TGHTGF05,1965,36,H,0.000501158
TGHTGF05,1965,37,H,0.000531493
TGHTGF05,1965,38,H,0.000561877
TGHTGF05,1965,39,H,0.00059231
TGHTGF05,1965,40,H,0.000632841
TGHTGF05,1965,41,H,0.000693551
TGHTGF05,1965,42,H,0.000744325
TGHTGF05,1965,43,H,0.000835472
TGHTGF05,1965,44,H,0.000896617
TGHTGF05,1965,45,H,0.000957922
TGHTGF05,1965,46,H,0.001049678
TGHTGF05,1965,47,H,0.001161921
TGHTGF05,1965,48,H,0.001234081
TGHTGF05,1965,49,H,0.001286245
TGHTGF05,1965,50,H,0.001318325
TGHTGF05,1965,51,H,0.001462226
TGHTGF05,1965,52,H,0.001576228
TGHTGF05,1965,53,H,0.001741681
TGHTGF05,1965,54,H,0.001989593
TGHTGF05,1965,55,H,0.002290037
TGHTGF05,1965,56,H,0.002459243
TGHTGF05,1965,57,H,0.002650204
TGHTGF05,1965,58,H,0.002811737
TGHTGF05,1965,59,H,0.002778352
TGHTGF05,1965,60,H,0.002837878
TGHTGF05,1965,61,H,0.002960209
TGHTGF05,1965,62,H,0.003073173
TGHTGF05,1965,63,H,0.003239391
TGHTGF05,1965,64,H,0.003616845
TGHTGF05,1965,65,H,0.003903537
TGHTGF05,1965,66,H,0.004225159
TGHTGF05,1965,67,H,0.004656787
TGHTGF05,1965,68,H,0.005222099
TGHTGF05,1965,69,H,0.005849457
TGHTGF05,1965,70,H,0.006692099
TGHTGF05,1965,71,H,0.007529156
TGHTGF05,1965,72,H,0.008351461
TGHTGF05,1965,73,H,0.009292635
TGHTGF05,1965,74,H,0.010091906
TGHTGF05,1965,75,H,0.010723077
TGHTGF05,1965,76,H,0.011748264
TGHTGF05,1965,77,H,0.012531761
TGHTGF05,1965,78,H,0.013936593
TGHTGF05,1965,79,H,0.016010957
TGHTGF05,1965,80,H,0.018539407
TGHTGF05,1965,81,H,0.021212603
TGHTGF05,1965,82,H,0.025707005
TGHTGF05,1965,83,H,0.029141773
TGHTGF05,1965,84,H,0.034004622
TGHTGF05,1965,85,H,0.038879016
TGHTGF05,1965,86,H,0.04491793
TGHTGF05,1965,87,H,0.049830226
TGHTGF05,1965,88,H,0.055907338
TGHTGF05,1965,89,H,0.063268864
TGHTGF05,1965,90,H,0.07491493
TGHTGF05,1965,91,H,0.084142767
TGHTGF05,1965,92,H,0.094801799
TGHTGF05,1965,93,H,0.10505396
TGHTGF05,1965,94,H,0.115397526
TGHTGF05,1965,95,H,0.127386304
TGHTGF05,1965,96,H,0.138589684
TGHTGF05,1965,97,H,0.150130092
TGHTGF05,1965,98,H,0.162028787
TGHTGF05,1965,99,H,0.174273406
TGHTGF05,1965,100,H,0.186951066
TGHTGF05,1965,101,H,0.199805068
TGHTGF05,1965,102,H,0.213154689
TGHTGF05,1965,103,H,0.226780186
TGHTGF05,1965,104,H,0.240907574
TGHTGF05,1965,105,H,0.254945055
TGHTGF05,1965,106,H,0.269911504
TGHTGF05,1965,107,H,0.284848485
TGHTGF05,1965,108,H,0.3
TGHTGF05,1965,109,H,0.315577078
TGHTGF05,1965,110,H,0.331367925
TGHTGF05,1965,111,H,0.347442681
TGHTGF05,1965,112,H,0.364864865
TGHTGF05,1965,113,H,0.382978723
TGHTGF05,1965,114,H,0.4
TGHTGF05,1965,115,H,0.413793103
TGHTGF05,1965,116,H,0.431372549
TGHTGF05,1965,117,H,0.448275862
TGHTGF05,1965,118,H,0.5
TGHTGF05,1965,119,H,0.5
TGHTGF05,1965,120,H,1
TGHTGF05,1966,30,H,0.00043
TGHTGF05,1966,31,H,0.000430185
TGHTGF05,1966,32,H,0.000440379
TGHTGF05,1966,33,H,0.000450586
TGHTGF05,1966,34,H,0.000460806
TGHTGF05,1966,35,H,0.000471041
TGHTGF05,1966,36,H,0.000491317
TGHTGF05,1966,37,H,0.000521654
TGHTGF05,1966,38,H,0.000542
TGHTGF05,1966,39,H,0.000582464
TGHTGF05,1966,40,H,0.000622997
TGHTGF05,1966,41,H,0.000673658
TGHTGF05,1966,42,H,0.00073448
TGHTGF05,1966,43,H,0.00081557
TGHTGF05,1966,44,H,0.000876698
TGHTGF05,1966,45,H,0.000927896
TGHTGF05,1966,46,H,0.00102971
TGHTGF05,1966,47,H,0.001141933
TGHTGF05,1966,48,H,0.001203942
TGHTGF05,1966,49,H,0.00125604
TGHTGF05,1966,50,H,0.001288046
TGHTGF05,1966,51,H,0.001421724
TGHTGF05,1966,52,H,0.001545784
TGHTGF05,1966,53,H,0.001700957
TGHTGF05,1966,54,H,0.001948721
TGHTGF05,1966,55,H,0.00223876
TGHTGF05,1966,56,H,0.002397467
TGHTGF05,1966,57,H,0.002598363
TGHTGF05,1966,58,H,0.00274929
TGHTGF05,1966,59,H,0.002715568
TGHTGF05,1966,60,H,0.002764376
TGHTGF05,1966,61,H,0.002896625
TGHTGF05,1966,62,H,0.002998751
TGHTGF05,1966,63,H,0.003174868
TGHTGF05,1966,64,H,0.003530718
TGHTGF05,1966,65,H,0.003816593
TGHTGF05,1966,66,H,0.004126736
TGHTGF05,1966,67,H,0.004546563
TGHTGF05,1966,68,H,0.005110297
TGHTGF05,1966,69,H,0.005714408
TGHTGF05,1966,70,H,0.006554448
TGHTGF05,1966,71,H,0.007366882
TGHTGF05,1966,72,H,0.008163711
TGHTGF05,1966,73,H,0.009100212
TGHTGF05,1966,74,H,0.009883398
TGHTGF05,1966,75,H,0.010497981
TGHTGF05,1966,76,H,0.011493471
TGHTGF05,1966,77,H,0.012269235
TGHTGF05,1966,78,H,0.013640585
TGHTGF05,1966,79,H,0.015677043
TGHTGF05,1966,80,H,0.018174644
TGHTGF05,1966,81,H,0.020788426
TGHTGF05,1966,82,H,0.025234435
TGHTGF05,1966,83,H,0.028605331
TGHTGF05,1966,84,H,0.033427464
TGHTGF05,1966,85,H,0.038225302
TGHTGF05,1966,86,H,0.044195148
TGHTGF05,1966,87,H,0.049047288
TGHTGF05,1966,88,H,0.055058992
TGHTGF05,1966,89,H,0.062346806
TGHTGF05,1966,90,H,0.073878489
TGHTGF05,1966,91,H,0.082973403
TGHTGF05,1966,92,H,0.093538258
TGHTGF05,1966,93,H,0.103600729
TGHTGF05,1966,94,H,0.113845528
TGHTGF05,1966,95,H,0.125717237
TGHTGF05,1966,96,H,0.136805145
TGHTGF05,1966,97,H,0.148222771
TGHTGF05,1966,98,H,0.160001785
TGHTGF05,1966,99,H,0.172148132
TGHTGF05,1966,100,H,0.184647969
TGHTGF05,1966,101,H,0.197496851
TGHTGF05,1966,102,H,0.210691515
TGHTGF05,1966,103,H,0.224307195
TGHTGF05,1966,104,H,0.238064723
TGHTGF05,1966,105,H,0.252312868
TGHTGF05,1966,106,H,0.266872891
TGHTGF05,1966,107,H,0.281549674
TGHTGF05,1966,108,H,0.296849973
TGHTGF05,1966,109,H,0.312832194
TGHTGF05,1966,110,H,0.328176796
TGHTGF05,1966,111,H,0.34375
TGHTGF05,1966,112,H,0.360902256
TGHTGF05,1966,113,H,0.380392157
TGHTGF05,1966,114,H,0.392405063
TGHTGF05,1966,115,H,0.416666667
TGHTGF05,1966,116,H,0.428571429
TGHTGF05,1966,117,H,0.4375
TGHTGF05,1966,118,H,0.5
TGHTGF05,1966,119,H,0.444444444
TGHTGF05,1966,120,H,1
TGHTGF05,1967,29,H,0.00042
TGHTGF05,1967,30,H,0.000410172
TGHTGF05,1967,31,H,0.000430357
TGHTGF05,1967,32,H,0.00042053
TGHTGF05,1967,33,H,0.00044074
TGHTGF05,1967,34,H,0.000450956
TGHTGF05,1967,35,H,0.000461185
TGHTGF05,1967,36,H,0.000491489
TGHTGF05,1967,37,H,0.000501766
TGHTGF05,1967,38,H,0.000532139
TGHTGF05,1967,39,H,0.000572605
TGHTGF05,1967,40,H,0.000603088
TGHTGF05,1967,41,H,0.000653739
TGHTGF05,1967,42,H,0.000724616
TGHTGF05,1967,43,H,0.000795641
TGHTGF05,1967,44,H,0.000856751
TGHTGF05,1967,45,H,0.000907926
TGHTGF05,1967,46,H,0.001009724
TGHTGF05,1967,47,H,0.001111819
TGHTGF05,1967,48,H,0.001173768
TGHTGF05,1967,49,H,0.001225801
TGHTGF05,1967,50,H,0.001257734
TGHTGF05,1967,51,H,0.001391343
TGHTGF05,1967,52,H,0.001505151
TGHTGF05,1967,53,H,0.001660199
TGHTGF05,1967,54,H,0.001907813
TGHTGF05,1967,55,H,0.002187446
TGHTGF05,1967,56,H,0.002356147
TGHTGF05,1967,57,H,0.002536273
TGHTGF05,1967,58,H,0.002686844
TGHTGF05,1967,59,H,0.002663116
TGHTGF05,1967,60,H,0.002701276
TGHTGF05,1967,61,H,0.002822748
TGHTGF05,1967,62,H,0.00293481
TGHTGF05,1967,63,H,0.003100015
TGHTGF05,1967,64,H,0.003444702
TGHTGF05,1967,65,H,0.003740282
TGHTGF05,1967,66,H,0.004028516
TGHTGF05,1967,67,H,0.004447174
TGHTGF05,1967,68,H,0.004988194
TGHTGF05,1967,69,H,0.005590414
TGHTGF05,1967,70,H,0.006406536
TGHTGF05,1967,71,H,0.007215959
TGHTGF05,1967,72,H,0.007987621
TGHTGF05,1967,73,H,0.008908759
TGHTGF05,1967,74,H,0.009676025
TGHTGF05,1967,75,H,0.010274203
TGHTGF05,1967,76,H,0.011240275
TGHTGF05,1967,77,H,0.012008509
TGHTGF05,1967,78,H,0.013358337
TGHTGF05,1967,79,H,0.015357721
TGHTGF05,1967,80,H,0.017801609
TGHTGF05,1967,81,H,0.020380682
TGHTGF05,1967,82,H,0.024779879
TGHTGF05,1967,83,H,0.02807619
TGHTGF05,1967,84,H,0.032846
TGHTGF05,1967,85,H,0.037595407
TGHTGF05,1967,86,H,0.043471548
TGHTGF05,1967,87,H,0.048279404
TGHTGF05,1967,88,H,0.054213245
TGHTGF05,1967,89,H,0.06144541
TGHTGF05,1967,90,H,0.072833073
TGHTGF05,1967,91,H,0.081851734
TGHTGF05,1967,92,H,0.09227065
TGHTGF05,1967,93,H,0.102189453
TGHTGF05,1967,94,H,0.112318478
TGHTGF05,1967,95,H,0.124048062
TGHTGF05,1967,96,H,0.135014168
TGHTGF05,1967,97,H,0.146335108
TGHTGF05,1967,98,H,0.158032444
TGHTGF05,1967,99,H,0.170084939
TGHTGF05,1967,100,H,0.182413879
TGHTGF05,1967,101,H,0.195175941
TGHTGF05,1967,102,H,0.208270106
TGHTGF05,1967,103,H,0.221729756
TGHTGF05,1967,104,H,0.235339387
TGHTGF05,1967,105,H,0.249597424
TGHTGF05,1967,106,H,0.263948498
TGHTGF05,1967,107,H,0.278790087
TGHTGF05,1967,108,H,0.293582617
TGHTGF05,1967,109,H,0.309728183
TGHTGF05,1967,110,H,0.324352332
TGHTGF05,1967,111,H,0.34202454
TGHTGF05,1967,112,H,0.356643357
TGHTGF05,1967,113,H,0.373188406
TGHTGF05,1967,114,H,0.393063584
TGHTGF05,1967,115,H,0.40952381
TGHTGF05,1967,116,H,0.419354839
TGHTGF05,1967,117,H,0.444444444
TGHTGF05,1967,118,H,0.45
TGHTGF05,1967,119,H,0.454545455
TGHTGF05,1967,120,H,1
TGHTGF05,1968,28,H,0.00041
TGHTGF05,1968,29,H,0.000400164
TGHTGF05,1968,30,H,0.000410332
TGHTGF05,1968,31,H,0.000410501
TGHTGF05,1968,32,H,0.000420686
TGHTGF05,1968,33,H,0.000430883
TGHTGF05,1968,34,H,0.000441094
TGHTGF05,1968,35,H,0.000451318
TGHTGF05,1968,36,H,0.000471589
TGHTGF05,1968,37,H,0.000491889
TGHTGF05,1968,38,H,0.000522261
TGHTGF05,1968,39,H,0.000552681
TGHTGF05,1968,40,H,0.000593203
TGHTGF05,1968,41,H,0.000643857
TGHTGF05,1968,42,H,0.000704672
TGHTGF05,1968,43,H,0.000775686
TGHTGF05,1968,44,H,0.000836778
TGHTGF05,1968,45,H,0.000887929
TGHTGF05,1968,46,H,0.000989709
TGHTGF05,1968,47,H,0.001081671
TGHTGF05,1968,48,H,0.001153683
TGHTGF05,1968,49,H,0.001195542
TGHTGF05,1968,50,H,0.001237548
TGHTGF05,1968,51,H,0.001350802
TGHTGF05,1968,52,H,0.001474671
TGHTGF05,1968,53,H,0.001619441
TGHTGF05,1968,54,H,0.001866909
TGHTGF05,1968,55,H,0.002136141
TGHTGF05,1968,56,H,0.002304596
TGHTGF05,1968,57,H,0.002484447
TGHTGF05,1968,58,H,0.002624429
TGHTGF05,1968,59,H,0.002600378
TGHTGF05,1968,60,H,0.002638195
TGHTGF05,1968,61,H,0.002769652
TGHTGF05,1968,62,H,0.002860561
TGHTGF05,1968,63,H,0.003025245
TGHTGF05,1968,64,H,0.003369258
TGHTGF05,1968,65,H,0.00365362
TGHTGF05,1968,66,H,0.003930453
TGHTGF05,1968,67,H,0.004347964
TGHTGF05,1968,68,H,0.004887586
TGHTGF05,1968,69,H,0.005466815
TGHTGF05,1968,70,H,0.006269862
TGHTGF05,1968,71,H,0.007054883
TGHTGF05,1968,72,H,0.007812245
TGHTGF05,1968,73,H,0.008729123
TGHTGF05,1968,74,H,0.009458697
TGHTGF05,1968,75,H,0.010051598
TGHTGF05,1968,76,H,0.011011079
TGHTGF05,1968,77,H,0.011761082
TGHTGF05,1968,78,H,0.013066916
TGHTGF05,1968,79,H,0.015041112
TGHTGF05,1968,80,H,0.017443863
TGHTGF05,1968,81,H,0.019989365
TGHTGF05,1968,82,H,0.024306326
TGHTGF05,1968,83,H,0.027578711
TGHTGF05,1968,84,H,0.032273159
TGHTGF05,1968,85,H,0.03696242
TGHTGF05,1968,86,H,0.04277426
TGHTGF05,1968,87,H,0.047512202
TGHTGF05,1968,88,H,0.053400434
TGHTGF05,1968,89,H,0.060549747
TGHTGF05,1968,90,H,0.071797165
TGHTGF05,1968,91,H,0.080742004
TGHTGF05,1968,92,H,0.090998891
TGHTGF05,1968,93,H,0.100796168
TGHTGF05,1968,94,H,0.110812411
TGHTGF05,1968,95,H,0.122403129
TGHTGF05,1968,96,H,0.133280657
TGHTGF05,1968,97,H,0.144477264
TGHTGF05,1968,98,H,0.156046204
TGHTGF05,1968,99,H,0.167979798
TGHTGF05,1968,100,H,0.180284084
TGHTGF05,1968,101,H,0.192831754
TGHTGF05,1968,102,H,0.20587156
TGHTGF05,1968,103,H,0.219154344
TGHTGF05,1968,104,H,0.232874686
TGHTGF05,1968,105,H,0.246865959
TGHTGF05,1968,106,H,0.260947503
TGHTGF05,1968,107,H,0.275814276
TGHTGF05,1968,108,H,0.290909091
TGHTGF05,1968,109,H,0.30634278
TGHTGF05,1968,110,H,0.321984436
TGHTGF05,1968,111,H,0.337159254
TGHTGF05,1968,112,H,0.354978355
TGHTGF05,1968,113,H,0.369127517
TGHTGF05,1968,114,H,0.388297872
TGHTGF05,1968,115,H,0.408695652
TGHTGF05,1968,116,H,0.426470588
TGHTGF05,1968,117,H,0.435897436
TGHTGF05,1968,118,H,0.454545455
TGHTGF05,1968,119,H,0.5
TGHTGF05,1968,120,H,1
TGHTGF05,1969,27,H,0.0004
TGHTGF05,1969,28,H,0.000390156
TGHTGF05,1969,29,H,0.000400316
TGHTGF05,1969,30,H,0.000400477
TGHTGF05,1969,31,H,0.000400637
TGHTGF05,1969,32,H,0.000410818
TGHTGF05,1969,33,H,0.00042101
TGHTGF05,1969,34,H,0.000421188
TGHTGF05,1969,35,H,0.000451463
TGHTGF05,1969,36,H,0.000461704
TGHTGF05,1969,37,H,0.000482
TGHTGF05,1969,38,H,0.000502326
TGHTGF05,1969,39,H,0.000542784
TGHTGF05,1969,40,H,0.000583307
TGHTGF05,1969,41,H,0.000623899
TGHTGF05,1969,42,H,0.000684704
TGHTGF05,1969,43,H,0.000765782
TGHTGF05,1969,44,H,0.000816788
TGHTGF05,1969,45,H,0.000867915
TGHTGF05,1969,46,H,0.000959577
TGHTGF05,1969,47,H,0.001071714
TGHTGF05,1969,48,H,0.001113349
TGHTGF05,1969,49,H,0.001185518
TGHTGF05,1969,50,H,0.00119707
TGHTGF05,1969,51,H,0.001330544
TGHTGF05,1969,52,H,0.00143402
TGHTGF05,1969,53,H,0.001588854
TGHTGF05,1969,54,H,0.001815808
TGHTGF05,1969,55,H,0.002095043
TGHTGF05,1969,56,H,0.002242818
TGHTGF05,1969,57,H,0.002432616
TGHTGF05,1969,58,H,0.002572308
TGHTGF05,1969,59,H,0.002537678
TGHTGF05,1969,60,H,0.002585503
TGHTGF05,1969,61,H,0.002695893
TGHTGF05,1969,62,H,0.002796752
TGHTGF05,1969,63,H,0.002960986
TGHTGF05,1969,64,H,0.003293945
TGHTGF05,1969,65,H,0.00356712
TGHTGF05,1969,66,H,0.003843117
TGHTGF05,1969,67,H,0.004249022
TGHTGF05,1969,68,H,0.004776664
TGHTGF05,1969,69,H,0.005343544
TGHTGF05,1969,70,H,0.006133588
TGHTGF05,1969,71,H,0.006905109
TGHTGF05,1969,72,H,0.007648433
TGHTGF05,1969,73,H,0.008539429
TGHTGF05,1969,74,H,0.009264474
TGHTGF05,1969,75,H,0.00984151
TGHTGF05,1969,76,H,0.010772296
TGHTGF05,1969,77,H,0.011504062
TGHTGF05,1969,78,H,0.012789078
TGHTGF05,1969,79,H,0.014738806
TGHTGF05,1969,80,H,0.017089566
TGHTGF05,1969,81,H,0.019602177
TGHTGF05,1969,82,H,0.023850462
TGHTGF05,1969,83,H,0.027075313
TGHTGF05,1969,84,H,0.031708263
TGHTGF05,1969,85,H,0.036352467
TGHTGF05,1969,86,H,0.042075503
TGHTGF05,1969,87,H,0.046773727
TGHTGF05,1969,88,H,0.052590041
TGHTGF05,1969,89,H,0.059642434
TGHTGF05,1969,90,H,0.070801888
TGHTGF05,1969,91,H,0.07962525
TGHTGF05,1969,92,H,0.089760956
TGHTGF05,1969,93,H,0.099400359
TGHTGF05,1969,94,H,0.1093264
TGHTGF05,1969,95,H,0.120808665
TGHTGF05,1969,96,H,0.131543832
TGHTGF05,1969,97,H,0.14264275
TGHTGF05,1969,98,H,0.154121864
TGHTGF05,1969,99,H,0.165894758
TGHTGF05,1969,100,H,0.178096757
TGHTGF05,1969,101,H,0.190599396
TGHTGF05,1969,102,H,0.203516249
TGHTGF05,1969,103,H,0.216610925
TGHTGF05,1969,104,H,0.230254732
TGHTGF05,1969,105,H,0.244222592
TGHTGF05,1969,106,H,0.258317025
TGHTGF05,1969,107,H,0.272757256
TGHTGF05,1969,108,H,0.287981859
TGHTGF05,1969,109,H,0.303184713
TGHTGF05,1969,110,H,0.31809872
TGHTGF05,1969,111,H,0.335120643
TGHTGF05,1969,112,H,0.350806452
TGHTGF05,1969,113,H,0.366459627
TGHTGF05,1969,114,H,0.382352941
TGHTGF05,1969,115,H,0.404761905
TGHTGF05,1969,116,H,0.413333333
TGHTGF05,1969,117,H,0.431818182
TGHTGF05,1969,118,H,0.48
TGHTGF05,1969,119,H,0.461538462
TGHTGF05,1969,120,H,1
TGHTGF05,1970,26,H,0.00039
TGHTGF05,1970,27,H,0.000390152
TGHTGF05,1970,28,H,0.000380297
TGHTGF05,1970,29,H,0.000390453
TGHTGF05,1970,30,H,0.000390605
TGHTGF05,1970,31,H,0.000390758
TGHTGF05,1970,32,H,0.000400934
TGHTGF05,1970,33,H,0.000411122
TGHTGF05,1970,34,H,0.000421323
TGHTGF05,1970,35,H,0.000431536
TGHTGF05,1970,36,H,0.000451803
TGHTGF05,1970,37,H,0.000472096
TGHTGF05,1970,38,H,0.000502467
TGHTGF05,1970,39,H,0.000522829
TGHTGF05,1970,40,H,0.0005734
TGHTGF05,1970,41,H,0.000603926
TGHTGF05,1970,42,H,0.000674791
TGHTGF05,1970,43,H,0.000745795
TGHTGF05,1970,44,H,0.000796781
TGHTGF05,1970,45,H,0.000847885
TGHTGF05,1970,46,H,0.000939527
TGHTGF05,1970,47,H,0.00104153
TGHTGF05,1970,48,H,0.001093228
TGHTGF05,1970,49,H,0.001155226
TGHTGF05,1970,50,H,0.001166707
TGHTGF05,1970,51,H,0.001300113
TGHTGF05,1970,52,H,0.001403509
TGHTGF05,1970,53,H,0.001548066
TGHTGF05,1970,54,H,0.001785077
TGHTGF05,1970,55,H,0.002043736
TGHTGF05,1970,56,H,0.002201515
TGHTGF05,1970,57,H,0.002370568
TGHTGF05,1970,58,H,0.002520213
TGHTGF05,1970,59,H,0.002475018
TGHTGF05,1970,60,H,0.002522511
TGHTGF05,1970,61,H,0.002642898
TGHTGF05,1970,62,H,0.002733035
TGHTGF05,1970,63,H,0.002886409
TGHTGF05,1970,64,H,0.003218727
TGHTGF05,1970,65,H,0.003491225
TGHTGF05,1970,66,H,0.003755957
TGHTGF05,1970,67,H,0.004150298
TGHTGF05,1970,68,H,0.004666009
TGHTGF05,1970,69,H,0.005231251
TGHTGF05,1970,70,H,0.005997772
TGHTGF05,1970,71,H,0.006755883
TGHTGF05,1970,72,H,0.007485274
TGHTGF05,1970,73,H,0.008350548
TGHTGF05,1970,74,H,0.00907117
TGHTGF05,1970,75,H,0.009632497
TGHTGF05,1970,76,H,0.010546059
TGHTGF05,1970,77,H,0.01126006
TGHTGF05,1970,78,H,0.012524826
TGHTGF05,1970,79,H,0.014427548
TGHTGF05,1970,80,H,0.016750221
TGHTGF05,1970,81,H,0.019219003
TGHTGF05,1970,82,H,0.023411985
TGHTGF05,1970,83,H,0.026578489
TGHTGF05,1970,84,H,0.031164353
TGHTGF05,1970,85,H,0.035726144
TGHTGF05,1970,86,H,0.04141588
TGHTGF05,1970,87,H,0.046035806
TGHTGF05,1970,88,H,0.051781788
TGHTGF05,1970,89,H,0.058771205
TGHTGF05,1970,90,H,0.069798839
TGHTGF05,1970,91,H,0.078519594
TGHTGF05,1970,92,H,0.088537565
TGHTGF05,1970,93,H,0.098045145
TGHTGF05,1970,94,H,0.107840789
TGHTGF05,1970,95,H,0.119211876
TGHTGF05,1970,96,H,0.12983055
TGHTGF05,1970,97,H,0.140830765
TGHTGF05,1970,98,H,0.152174799
TGHTGF05,1970,99,H,0.163909991
TGHTGF05,1970,100,H,0.175973316
TGHTGF05,1970,101,H,0.188359271
TGHTGF05,1970,102,H,0.201117799
TGHTGF05,1970,103,H,0.214185771
TGHTGF05,1970,104,H,0.227777017
TGHTGF05,1970,105,H,0.241397659
TGHTGF05,1970,106,H,0.255552958
TGHTGF05,1970,107,H,0.270100503
TGHTGF05,1970,108,H,0.284853701
TGHTGF05,1970,109,H,0.300240674
TGHTGF05,1970,110,H,0.315563199
TGHTGF05,1970,111,H,0.33040201
TGHTGF05,1970,112,H,0.347091932
TGHTGF05,1970,113,H,0.364942529
TGHTGF05,1970,114,H,0.380090498
TGHTGF05,1970,115,H,0.401459854
TGHTGF05,1970,116,H,0.414634146
TGHTGF05,1970,117,H,0.4375
TGHTGF05,1970,118,H,0.444444444
TGHTGF05,1970,119,H,0.466666667
TGHTGF05,1970,120,H,1
TGHTGF05,1971,25,H,0.00038
TGHTGF05,1971,26,H,0.000390148
TGHTGF05,1971,27,H,0.000370285
TGHTGF05,1971,28,H,0.000380434
TGHTGF05,1971,29,H,0.000380578
TGHTGF05,1971,30,H,0.000380723
TGHTGF05,1971,31,H,0.000380868
TGHTGF05,1971,32,H,0.00039104
TGHTGF05,1971,33,H,0.000401224
TGHTGF05,1971,34,H,0.000411419
TGHTGF05,1971,35,H,0.000421627
TGHTGF05,1971,36,H,0.000441891
TGHTGF05,1971,37,H,0.000462181
TGHTGF05,1971,38,H,0.000482499
TGHTGF05,1971,39,H,0.00052296
TGHTGF05,1971,40,H,0.00055342
TGHTGF05,1971,41,H,0.000593998
TGHTGF05,1971,42,H,0.000654793
TGHTGF05,1971,43,H,0.000735865
TGHTGF05,1971,44,H,0.000776758
TGHTGF05,1971,45,H,0.00082784
TGHTGF05,1971,46,H,0.000919461
TGHTGF05,1971,47,H,0.001011327
TGHTGF05,1971,48,H,0.001073092
TGHTGF05,1971,49,H,0.001124916
TGHTGF05,1971,50,H,0.001146475
TGHTGF05,1971,51,H,0.00126968
TGHTGF05,1971,52,H,0.001372998
TGHTGF05,1971,53,H,0.001517466
TGHTGF05,1971,54,H,0.001733968
TGHTGF05,1971,55,H,0.002002636
TGHTGF05,1971,56,H,0.002149987
TGHTGF05,1971,57,H,0.002318781
TGHTGF05,1971,58,H,0.002457862
TGHTGF05,1971,59,H,0.00243299
TGHTGF05,1971,60,H,0.002459592
TGHTGF05,1971,61,H,0.002579616
TGHTGF05,1971,62,H,0.002679768
TGHTGF05,1971,63,H,0.002811943
TGHTGF05,1971,64,H,0.003143636
TGHTGF05,1971,65,H,0.003415472
TGHTGF05,1971,66,H,0.003668972
TGHTGF05,1971,67,H,0.004062338
TGHTGF05,1971,68,H,0.004555664
TGHTGF05,1971,69,H,0.005119309
TGHTGF05,1971,70,H,0.005862405
TGHTGF05,1971,71,H,0.006607195
TGHTGF05,1971,72,H,0.007333586
TGHTGF05,1971,73,H,0.008173465
TGHTGF05,1971,74,H,0.008878962
TGHTGF05,1971,75,H,0.009424746
TGHTGF05,1971,76,H,0.010321294
TGHTGF05,1971,77,H,0.011017755
TGHTGF05,1971,78,H,0.012262563
TGHTGF05,1971,79,H,0.014130384
TGHTGF05,1971,80,H,0.016414067
TGHTGF05,1971,81,H,0.018839731
TGHTGF05,1971,82,H,0.022978423
TGHTGF05,1971,83,H,0.026100186
TGHTGF05,1971,84,H,0.030615381
TGHTGF05,1971,85,H,0.035135456
TGHTGF05,1971,86,H,0.040727203
TGHTGF05,1971,87,H,0.045324809
TGHTGF05,1971,88,H,0.050989596
TGHTGF05,1971,89,H,0.057903442
TGHTGF05,1971,90,H,0.068802354
