cd_table,cd_trajectoire,dt_trajectoire,scenario,cd_classe_actif,cd_choc_s2_gse,maturite,period,tzc
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,36,0.1371337
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,37,0.1396735
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,38,0.1420166
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,39,0.1443592
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,40,0.1470192
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,41,0.1498679
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,42,0.1524733
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,43,0.1549876
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,44,0.1575161
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,45,0.1598051
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,46,0.1621669
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,47,0.1642241
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,48,0.1665942
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,49,0.1691512
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,23,50,0.1713128
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,0,0.03697
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,1,0.0377396
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,2,0.0385162
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,3,0.0394101
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,4,0.0414929
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,5,0.0433937
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,6,0.0453183
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,7,0.0472026
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,8,0.0491406
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,9,0.0515412
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,10,0.0539413
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,11,0.0565752
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,12,0.0593769
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,13,0.0621574
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,14,0.0651018
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,15,0.0680016
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,16,0.0711874
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,17,0.0749898
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,18,0.0789724
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,19,0.0828073
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,20,0.0867376
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,21,0.0904548
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,22,0.0944902
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,23,0.0986241
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,24,0.1018314
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,25,0.105567
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,26,0.1090379
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,27,0.1121657
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,28,0.1151658
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,29,0.1185114
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,30,0.1211724
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,31,0.1241381
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,32,0.1267407
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,33,0.1297289
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,34,0.1329649
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,35,0.135556
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,36,0.1382754
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,37,0.1408351
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,38,0.1431222
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,39,0.1454786
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,40,0.1480901
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,41,0.150949
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,42,0.1535078
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,43,0.1560483
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,44,0.158527
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,45,0.1607987
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,46,0.163153
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,47,0.1651901
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,48,0.1675395
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,49,0.1700844
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,24,50,0.17219
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,0,0.03695
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,1,0.0378171
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,2,0.0386658
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,3,0.0396318
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,4,0.0418082
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,5,0.0437885
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,6,0.0458022
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,7,0.0477258
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,8,0.0498632
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,9,0.0523107
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,10,0.0547876
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,11,0.0574929
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,12,0.0603328
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,13,0.0631793
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,14,0.0661525
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,15,0.0690827
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,16,0.0722946
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,17,0.076123
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,18,0.0801206
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,19,0.0839709
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,20,0.0879301
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,21,0.0916336
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,22,0.0957372
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,23,0.0998525
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,24,0.1030777
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,25,0.1068085
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,26,0.1102944
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,27,0.1134244
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,28,0.116388
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,29,0.1197516
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,30,0.1223986
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,31,0.1253551
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,32,0.1279049
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,33,0.1309313
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,34,0.1341566
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,35,0.1366993
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,36,0.1394452
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,37,0.1419555
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,38,0.1442556
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,39,0.146554
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,40,0.149153
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,41,0.1519863
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,42,0.1545725
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,43,0.1570626
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,44,0.1595305
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,45,0.1617841
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,46,0.1641311
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,47,0.1661476
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,48,0.1684754
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,49,0.1709665
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,25,50,0.173101
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,0,0.03698
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,1,0.0379148
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,2,0.038846
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,3,0.039862
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,4,0.0421318
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,5,0.0442031
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,6,0.0462685
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,7,0.0482686
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,8,0.0505591
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,9,0.0530866
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,10,0.055622
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,11,0.0583802
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,12,0.0612955
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,13,0.0641685
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,14,0.0671901
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,15,0.0701507
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,16,0.0733894
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,17,0.0772232
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,18,0.0812592
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,19,0.0851257
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,20,0.0890922
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,21,0.0928296
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,22,0.0969303
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,23,0.1011021
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,24,0.1042934
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,25,0.1080456
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,26,0.1115461
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,27,0.1146507
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,28,0.1176057
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,29,0.1209873
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,30,0.1236197
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,31,0.1265364
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,32,0.1290933
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,33,0.1320957
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,34,0.1353116
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,35,0.137869
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,36,0.1405755
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,37,0.1431022
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,38,0.1453467
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,39,0.1476214
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,40,0.1501725
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,41,0.153052
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,42,0.1555924
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,43,0.1580691
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,44,0.1605256
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,45,0.1627607
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,46,0.1651006
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,47,0.167096
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,48,0.169362
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,49,0.17188
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,26,50,0.1739608
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,0,0.03703
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,1,0.0380429
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,2,0.0390351
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,3,0.0401008
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,4,0.0424754
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,5,0.0446017
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,6,0.0467551
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,7,0.0487931
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,8,0.0512625
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,9,0.0538527
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,10,0.0564281
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,11,0.0592751
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,12,0.0622285
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,13,0.0651463
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,14,0.0682158
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,15,0.0712068
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,16,0.0744525
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,17,0.0783129
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,18,0.0823889
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,19,0.0862502
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,20,0.0902704
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,21,0.0939716
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,22,0.0981436
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,23,0.1023224
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,24,0.1055047
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,25,0.1092778
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,26,0.1127666
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,27,0.1158719
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,28,0.1188179
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,29,0.1222177
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,30,0.1248067
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,31,0.1277407
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,32,0.1302446
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,33,0.1332233
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,34,0.1364921
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,35,0.139
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,36,0.1417307
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,37,0.1442076
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,38,0.14643
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,39,0.1486468
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,40,0.1512179
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,41,0.1540743
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,42,0.1566042
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,43,0.1590671
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,44,0.1615119
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,45,0.1637281
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,46,0.1660607
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,47,0.167997
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,48,0.1702788
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,49,0.1727438
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,27,50,0.1748119
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,0,0.03711
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,1,0.0381807
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,2,0.0392333
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,3,0.0403596
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,4,0.0428046
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,5,0.0450205
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,6,0.0472251
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,7,0.0493252
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,8,0.0519576
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,9,0.0545927
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,10,0.0572421
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,11,0.0601425
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,12,0.0631521
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,13,0.0661137
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,14,0.0692308
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,15,0.0722322
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,16,0.0755059
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,17,0.0793932
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,18,0.083489
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,19,0.0873895
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,20,0.091397
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,21,0.0951308
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,22,0.0993286
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,23,0.1035383
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,24,0.1067109
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,25,0.1104796
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,26,0.1139819
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,27,0.1170873
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,28,0.120024
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,29,0.1234148
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,30,0.1260158
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,31,0.1289091
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,32,0.1313597
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,33,0.1343739
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,34,0.1376354
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,35,0.1401544
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,36,0.1428463
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,37,0.145305
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,38,0.1474725
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,39,0.1496967
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,40,0.15222
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,41,0.1550885
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,42,0.1576073
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,43,0.1600562
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,44,0.162489
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,45,0.1646857
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,46,0.166975
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,47,0.1689267
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,48,0.1711472
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,49,0.173598
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,28,50,0.1756921
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,0,0.0372
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,1,0.0383282
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,2,0.0394514
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,3,0.0406052
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,4,0.0431541
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,5,0.0454241
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,6,0.0477037
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,7,0.0499068
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,8,0.0526286
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,9,0.0553413
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,10,0.0580298
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,11,0.0610013
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,12,0.0640671
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,13,0.0670715
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,14,0.0702169
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,15,0.0732482
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,16,0.0765505
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,17,0.0804443
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,18,0.0846029
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,19,0.0884784
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,20,0.09254
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,21,0.0962608
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,22,0.1005095
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,23,0.1047496
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,24,0.1078878
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,25,0.1116762
gse_2212_ssva,reel,2022-12-31,1,OBLIGATION,RATES_UP,29,26,0.1151916
